timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
199101,-0.33848392883836476,-0.5097263323129149,0.6884257913412699,2.0,0.34342798040882344,-1.7890160081385644,0.7272727272727273,3.0,0.08333333333333334,0.0,0.17588738317323857,4.0,0.2,-0.5,0.75,0.0,3.0,2.019814992492946,0.0,0.0,1.570796326795,0.6989203860813666,0.0
199102,-0.7820983756257445,-0.9225193901190496,0.839721864188747,1.0,0.47513526961661723,-1.3501274201768299,0.6363636363636364,4.0,0.16666666666666669,0.0,0.25320375712198856,2.0,0.2,-0.33333333333333337,0.6666666666666667,4.1086505480261036e-33,3.0,2.019814992492946,0.0,0.0,1.1780972450962501,1.0146097941959848,0.0
199103,-0.640828626215086,-0.7761232906667126,0.9123254897625278,1.0,0.5343822308972673,-1.2075926143785198,0.6363636363636364,4.0,0.16666666666666669,0.0,0.24299274670664078,2.0,0.2,-0.5,0.5833333333333333,0.0,3.0,1.8462202193216333,0.0,0.0,0.39269908169875,0.8198644832038352,0.0
199104,-0.5168342490324468,-0.6492539581396759,0.9128958174918943,6.0,0.41298790466225427,-1.1574979302072441,0.5454545454545454,4.0,0.16666666666666669,0.0,0.23697153575218435,2.0,0.2,-0.6666666666666667,0.5,2.3111159332646834e-33,3.0,1.7677614722893296,0.0,0.0,0.39269908169875,0.5834581892648969,0.0
199105,-0.3719439000554761,-0.5118361002765421,0.7223417855268648,1.0,0.5314818272235545,-1.3971422433284535,0.45454545454545453,4.0,0.16666666666666669,0.0,0.2581411598537197,2.0,0.2,-0.41666666666666663,0.41666666666666674,1.0271626370065259e-33,3.0,1.540305825226517,0.0,0.0,0.7853981633975,0.566496269613284,0.0
199106,-0.2821715251013844,-0.42060778253603115,1.4179620153094077,3.0,0.21332100073630153,1.4148934039553778,0.36363636363636365,4.0,0.07407407407407407,0.0,0.21188683217419252,2.0,0.3333333333333333,-0.5,0.33333333333333326,2.5679065925163148e-34,3.0,1.1209503926735835,0.0,0.0,0.7853981633975,0.7703223047142147,0.0
199107,-0.2821715251013844,-0.42060778253603115,1.9047182242335574,9.0,0.32508297339144826,-0.5146157854936401,0.2727272727272727,3.0,0.07407407407407407,0.0,0.16531478194146426,6.0,0.3333333333333333,-0.6666666666666667,0.33333333333333326,2.3111159332646834e-33,3.0,0.8599672810355049,0.0,0.0,0.39269908169875,0.7363338845032391,0.0
199108,-0.19253136397539278,-0.3225123134699107,1.3166929500560705,10.0,0.0,-1.1737974888007825,0.18181818181818182,2.0,0.1111111111111111,0.0,0.16455172383259103,6.0,0.3333333333333333,-0.75,0.33333333333333326,1.0271626370065259e-33,3.0,0.7595473914748635,0.0,0.0,0.7853981633975,0.6411180443805576,0.0
199109,0.029583025139570007,-0.14433790768673077,0.6936220065724095,10.0,0.0,-2.8119661612014624,0.18181818181818182,2.0,0.17333333333333337,0.0,0.34861871375146863,6.0,1.0,-0.75,0.25,0.0,2.0,0.6001660731596457,0.0,0.0,1.570796326795,0.42129076881562766,0.0
199110,0.057735026918962595,-0.11547005383792516,0.6273677726719413,12.0,0.0,-3.7790199437866434,0.09090909090909091,1.0,0.25068870523415976,0.0,0.3807222013451814,6.0,1.0,-0.8333333333333334,0.16666666666666674,2.5679065925163148e-34,1.0,0.30463609734923813,0.0,0.0,1.570796326795,0.38490017945975047,0.0
199111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
199202,0.05773502691896254,-0.11547005383792519,0.6273677726719443,12.0,0.0,3.779019943786642,0.09090909090909091,1.0,0.27823691460055094,0.0,0.38072220134518137,6.0,1.0,1.0,0.0,2.5679065925163148e-34,1.0,0.30463609734923813,0.0,0.0,1.570796326795,1.1547005383792517,5.0
199203,-0.0804399666539844,-0.24131989996195313,0.9552044000076395,10.0,0.0,2.6497871368371326,0.18181818181818182,1.0,0.22666666666666674,0.0,0.28994176409987277,6.0,0.5,0.9166666666666667,-0.08333333333333337,2.5679065925163148e-34,1.0,0.6001660731596457,0.0,0.0,1.1780972450962501,1.0650587008755998,0.0
199204,-0.0804399666539844,-0.24131989996195313,0.8772285306192176,2.0,0.0236668443862989,2.2712461172889706,0.2727272727272727,2.0,0.22666666666666674,0.0,0.26721236612264027,6.0,0.5,0.75,-0.08333333333333337,2.5679065925163148e-34,2.0,0.8855741515766717,0.0,0.0,1.1780972450962501,1.2608281908898726,5.0
199205,-0.20470652628766361,-0.3582364210034113,0.7808548079647349,2.0,0.21332100073630156,2.302948420736215,0.36363636363636365,3.0,0.10666666666666667,2.0,0.24812706118167385,1.0,0.5,0.6666666666666667,-0.16666666666666663,1.0271626370065259e-33,3.0,1.0335620542068176,0.0,0.0,1.1780972450962501,1.2032253831894184,5.0
199206,-0.3240806205060257,-0.4736562915088068,0.8272483468587924,2.0,0.1777408838419503,2.129551926141289,0.36363636363636365,3.0,0.13333333333333333,0.0,0.24094607686965114,1.0,0.5,0.6666666666666667,-0.25,1.0271626370065259e-33,3.0,1.1685184057430877,0.0,0.0,1.570796326795,1.1722358332319995,5.0
199207,-0.4449719092257398,-0.593295878967653,0.8428274117714228,2.0,0.2743584685502652,2.0765355763867848,0.36363636363636365,3.0,0.09333333333333335,0.0,0.2387599290556516,1.0,0.5,0.6666666666666667,-0.33333333333333337,6.419766481290787e-33,3.0,1.540305825226517,0.0,0.0,1.1780972450962501,1.1595018087284057,5.0
199208,-0.5733734055106607,-0.7229490765134419,0.8272483468588251,2.0,0.3365058335046282,2.1295519261412905,0.36363636363636365,3.0,0.09333333333333335,0.0,0.2409460768696512,1.0,0.5,0.5833333333333333,-0.41666666666666663,1.6049416203226967e-33,3.0,1.5941666991180168,0.0,0.0,1.1780972450962501,1.1692868075960146,5.0
199209,0.5117663157191586,0.6652962104349064,0.7808548079647228,2.0,0.37048564086370767,2.302948420736215,0.36363636363636365,4.0,0.04000000000000001,0.0,0.2476181140496128,3.0,0.5,0.5,-0.5,1.0271626370065259e-33,3.0,1.5941666991180168,0.0,0.0,1.1780972450962501,1.200198396297958,10.1
199210,0.24281509078875685,0.10267609553353152,0.7122462345585221,2.0,0.28418101912817334,1.957583604706535,0.45454545454545453,5.0,0.10666666666666666,2.0,0.2230006274038288,2.0,0.5,0.33333333333333326,-0.5833333333333333,0.0,3.0,1.7677614722893296,0.0,0.0,1.570796326795,1.1357674837979486,5.0
199211,0.13650573303914249,-0.013898765545803715,0.6314794367459474,2.0,0.34052757673511064,2.1014725039182687,0.5454545454545454,6.0,0.11845730027548208,0.0,0.24761496673513267,2.0,1.0,0.16666666666666674,-0.6666666666666667,0.0,3.0,0.9075352941050092,0.0,0.0,1.570796326795,0.8220672576607129,10.0
199212,-0.11176163717672238,-0.2622673085747085,0.5177793947655508,1.0,0.39285239111156545,2.4065327530634453,0.6363636363636364,2.0,0.10192837465564737,0.0,0.24524397563411898,1.0,1.0,0.6666666666666667,-0.5833333333333333,1.0271626370065259e-33,3.0,0.9949236325717752,0.0,0.0,1.96349540849375,0.8658982334051407,15.0
199301,-0.5576381496627852,-0.36534913253768697,0.8219762287716861,2.0,0.39285239111156545,0.19151243420439945,0.6363636363636364,2.0,0.06666666666666668,0.0,0.35710448551976365,1.0,0.5,0.6666666666666667,-0.08333333333333337,0.0,2.0,1.1685184057430877,0.0,0.0,1.1780972450962501,0.6932040203757817,17.5
199302,-0.4147168955206849,-0.5917302045843919,1.446854360712212,3.0,0.25422295499957637,0.1999262709599871,0.6363636363636364,2.0,0.16666666666666669,0.0,0.40748378373754757,2.0,0.2,0.9166666666666667,-0.25,4.1086505480261036e-33,2.0,1.1685184057430877,0.0,0.0,0.39269908169875,0.6425431007697201,20.0
199303,-0.41971787119109805,-0.5843131147954503,1.914479636582125,4.0,0.5614398913521516,0.1646844265553484,0.6363636363636364,3.0,0.16666666666666669,0.0,0.3820568087732469,3.0,0.25,0.8333333333333333,-0.33333333333333337,2.5679065925163148e-34,2.0,1.5403058252265167,0.0,0.0,0.39269908169875,0.5448112999753507,25.0
199304,-0.5131564923249146,-0.6543922241574598,2.3082974211860328,5.0,0.8116411031212456,0.10404816916166847,0.6363636363636364,3.0,0.16666666666666669,0.0,0.4231496037068839,4.0,0.25,0.8333333333333333,-0.41666666666666663,2.5679065925163148e-34,2.0,1.4681399390162087,0.0,0.0,0.39269908169875,0.5008696255395706,22.608
199305,-0.6701348594414815,-0.8015166773949807,2.525924067263892,8.0,0.9433483923290393,0.0809325719998734,0.7272727272727273,4.0,0.16666666666666669,0.0,0.49732033834434153,4.0,0.25,0.75,-0.5,5.200010849845537e-33,2.0,1.6726254461503207,0.0,0.0,0.39269908169875,0.4405144427151762,20.216
199306,-0.8392691488330786,-0.9710501310637514,2.636655281932444,7.0,1.0025953536096892,0.07882507973569827,0.8181818181818182,5.0,0.16666666666666669,0.0,0.47067895477797966,4.0,0.2,0.75,-0.5833333333333333,9.244463733058733e-33,2.0,1.7201934592198254,0.0,0.0,0.39269908169875,0.49582625475869435,25.05
199307,0.16987801578373643,-1.1611150601066154,3.0014993761518554,8.0,0.8979457248567796,0.09483766290757005,0.9090909090909091,5.0,0.16666666666666669,2.0,0.2934913899750108,4.0,0.2,0.6666666666666667,-0.5,7.864213939581214e-34,3.0,1.7201934592198254,0.0,0.0,0.39269908169875,0.48134313954190666,20.0
199308,0.3809331568811434,0.5200282178075124,2.626569687151714,7.0,0.8116411031212455,0.08815646850945243,1.0,6.0,0.16666666666666669,0.0,0.38352531680059654,4.0,0.25,0.5833333333333333,-0.5833333333333333,1.0271626370065259e-33,3.0,1.6726254461503207,0.0,0.0,0.39269908169875,0.5430379463186568,20.0
