timestamp,F_0,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_20,F_21,F_22,F_23,F_24,F_25,F_26,F_27,F_28,F_29,F_30,F_31,F_32,F_33,F_34,F_35,F_36,F_37,F_38,F_39,F_40,F_41
199201,0.8280033797066281,12.0,-10.043678455541357,0.13466008180904476,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.1495694059310183e-66,-2.5787583060263375e-17,-1.327687317264216e-17,-0.18082612501683606,0.0832120894356278,1.0,8.0,10.0,0.0,0.36965380611389337,0.9740395496501134,0.0,5.556822974767133,0.0,1.4901161193847656e-08,2.866730841965108e-10,0.0,0.0,0.0,0.0,2.0,0.8435830944056857,4.0,0.0,0.0907604694444552,0.20131195843311203,-0.4672860284664425,0.3239658481836978,-0.6611078718948107,0.5987905871449026,0.0
199202,0.7922235248436542,12.0,-9.48672993253222,0.19819282008367417,0.0,0.0,0.0,0.0,1.0,12.0,0.0,8.044091460428068e-70,-3.221492901546965e-17,-5.522677875384785e-18,-0.4096985086945283,0.3415806572843265,1.0,7.0,9.0,0.0,0.38504924636607074,0.7127392277272573,0.0,6.006594062326752,0.0,1.4901304907793698e-08,2.878038039574982e-10,0.0,0.0,0.0,0.0,2.0,0.8064649190675194,3.0,0.0,0.14691269015666955,0.24939331807843854,-0.44980913129813005,0.283595404225299,-0.643669367635096,0.5034232159877063,0.0
199203,0.8614561350039873,12.0,-8.672176068708918,0.24895462412421304,0.0,0.0,0.0,0.0,1.0,12.0,0.0,9.478216550835332e-67,-7.328949204160584e-17,5.571888001935834e-18,-0.2527548495639303,0.1440623486125189,1.0,6.0,12.0,0.0,0.24209112785464815,0.9350243419162833,0.0,9.266389359970772,0.0,1.4901246766311384e-08,2.888506892691634e-10,0.0,0.0,0.0,0.0,2.0,0.7444114449230015,4.0,0.0,0.22427363593890157,0.2731114704934049,-0.42931577175928803,0.20249286556849208,-0.6604344577271112,0.4663439202885061,0.0
199204,0.8626447422609909,12.0,-7.275135106687599,0.36167527350214623,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.5662767658140918e-67,-4.074099230219016e-17,2.0108673935415017e-17,0.0913797555757795,0.2811654994716216,1.0,5.0,12.0,0.0,0.3732575392749216,0.9761162582944788,0.0,10.565341693668572,0.0,1.4901270044488284e-08,2.9358378864956485e-10,0.0,0.0,0.0,0.0,3.0,0.7523724524542788,3.0,0.0,0.299656457925846,0.35791847278473005,-0.4581659680512684,0.21417184816598828,-0.6592183466644764,0.46081914993954565,0.0
199205,0.8991782828594835,12.0,-6.806898524579443,0.3847281384355827,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.1004003188606005e-70,1.4147263132865338e-18,1.6942179254478938e-18,-0.13930204978876592,0.07363307458882472,1.0,4.0,11.0,0.0,0.4110055346457512,0.8323905466954068,0.0,10.477484911410873,0.0,1.490125116870281e-08,2.9513439598950636e-10,0.0,0.0,0.0,0.0,3.0,0.7419116349217685,3.0,0.0,0.33791208594563016,0.3974403816996312,-0.466487840045569,0.23266521901416115,-0.6505494520863315,0.45090372623114794,0.0
199206,0.8832577976699704,12.0,-5.687913178875052,0.42424719902415803,0.0,0.0,0.0,0.0,1.0,12.0,0.0,6.454191034890286e-69,-2.0507072879238724e-16,2.6444171051356102e-18,0.21429073186003383,0.6933428335164802,1.0,3.0,12.0,0.0,0.6322249085532732,1.014053015043366,0.0,9.434349612776602,0.0,1.4901161193847656e-08,2.953452930630726e-10,0.0,0.0,0.0,0.0,2.0,0.7962492324289677,3.0,0.0,0.3169967440936125,0.37210840231417885,-0.48024361623200496,0.29345711403003266,-0.6140336325545221,0.42506210279242507,0.0
199207,0.7814994688349298,12.0,-5.40325257646705,0.42187851764058526,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.825677984469575e-68,-4.1592072042564045e-17,-7.800075225375235e-18,-0.2514200264880618,0.14577150136997608,1.0,2.0,11.0,0.0,0.555569943348071,0.2809126979239152,0.0,22.143437546231095,0.0,1.4901178713881505e-08,2.942585664737362e-10,0.0,0.0,0.0,0.0,2.0,0.7870942049195565,3.0,0.0,0.32044036811711485,0.280640071541261,-0.4634797215472527,0.30353957400658677,-0.3848126244042007,0.24514944857623475,0.0
199208,0.626280746017258,12.0,-12.576713127619767,0.46372498052896766,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.9830462970128384e-68,-5.224856504430218e-17,-9.77485339533827e-18,-0.06212213165474946,0.0983702089729356,1.0,1.0,10.0,0.0,0.030352940856514927,0.019010161587553996,0.0,2.0779269280006303,0.0,1.49013270728706e-08,2.9296092537872565e-10,0.0,0.0,0.0,0.0,3.0,0.9062525636970448,5.0,0.0,0.09101625630332409,0.11133442085297408,-0.022029382976492245,0.10174420871729611,-0.046224855066676944,0.12493943656683235,0.0
199209,0.8581507360268033,12.0,-7.881482944994379,0.3201485515120563,0.0,0.0,0.0,0.0,1.0,12.0,0.0,5.4670174258135114e-68,1.3402274058654898e-17,9.424547521819333e-19,-0.10546199575243258,0.2980532722885236,1.0,3.0,9.0,0.0,0.35369649653842605,0.5971168265964882,0.0,1.239565152690895,0.0,1.4901343344689155e-08,2.9335854909138305e-10,0.0,0.0,0.0,0.0,1.0,0.5670591890527025,6.0,0.0,0.30008781642897575,0.5916575036273231,-0.47113811807575084,0.6852903834989127,-0.6841680771647248,0.9779038585806845,0.0
199210,0.803771173709972,12.0,-8.430793041254057,0.3049941714316902,0.0,0.0,0.0,0.0,1.0,12.0,0.0,6.955094057159174e-68,-6.14561728553374e-17,3.854177543257998e-18,-0.11661821789184124,0.38862814259900935,1.0,2.0,8.0,0.0,0.4836760882923385,0.6701499971973807,0.0,1.6150342575350474,0.0,1.4901161193847656e-08,6.794039842096113e-09,0.0,0.0,0.0,0.0,1.0,0.6267046573238784,5.0,0.0,0.2597702373853815,0.48109102785752733,-0.5491592094409683,0.7903907939847052,-0.6926653846263922,1.0374816738127113,0.0
