timestamp,F_0,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_20,F_21,F_22,F_23,F_24,F_25,F_26,F_27,F_28,F_29,F_30,F_31,F_32,F_33,F_34,F_35,F_36,F_37,F_38,F_39,F_40,F_41
199201,0.8253570805370084,12.0,-8.258387542934804,0.1732845065181733,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.5133274541745463e-67,-1.188994016139491e-16,1.0598236574130943e-17,-0.12234038215262029,0.22216161506370685,1.0,8.0,5.0,0.0,0.3126462174981683,0.7063101823856334,0.0,6.837438016766403,0.0,1.4901485036091556e-08,2.908828235069989e-10,0.0,0.0,0.0,0.0,3.0,0.8001895821164736,4.0,0.0,0.22559099487541695,0.19512697975847954,-0.2890082638821205,0.21507751223684904,-0.520035702203297,0.4165524507504065,0.0
199202,0.8023238451825709,12.0,-8.312009527558917,0.17560056665983195,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.8495240000789264e-67,-4.2788119828388956e-17,-2.0720638139439868e-18,-0.08034810136946473,0.4274017734692773,1.0,7.0,4.0,0.0,0.35403376860036984,0.6745637390839,0.0,5.631490954100588,0.0,1.4901161193847656e-08,2.8959249390707746e-10,0.0,0.0,0.0,0.0,3.0,0.7940699752204685,5.0,0.0,0.21766969649979542,0.19333630946630076,-0.2661075666178176,0.16514732751356329,-0.4907980537458434,0.29043379205205144,0.0
199203,0.7572299474065587,12.0,-8.354830771727187,0.1321538895708412,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.45653165115339e-67,-1.468197263695483e-16,-7.09551431118238e-18,-0.055687574400810194,0.31354686746597193,1.0,6.0,3.0,0.0,0.3422655159891067,0.5938926340614342,0.0,11.673125791625457,0.0,1.4901161193847656e-08,2.8882457667068703e-10,0.0,0.0,0.0,0.0,3.0,0.7731056634999319,4.0,0.0,0.23577344549160278,0.30193518883901055,-0.2401571390101925,0.14491498409954576,-0.5787107726625674,0.40326843018292036,0.0
199204,0.7489421603061246,12.0,-6.964026949369974,0.18336330062900158,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0187179707978186e-67,-2.580982432316265e-16,-2.0914115343290852e-17,-0.4126068384943848,0.5540076466194631,1.0,12.0,2.0,0.0,0.2914299939096728,0.25299231049725085,0.0,11.998196483194173,0.0,1.4901161193847656e-08,2.894594693510264e-10,0.0,0.0,0.0,0.0,4.0,0.7353611381279067,3.0,0.0,0.22069380340550243,0.428549717977571,-0.34391960838743557,0.21713897235855134,-0.4014223652157354,0.22711591579550006,0.0
199205,0.6636251739745193,12.0,-12.757019897936395,0.12445371437167746,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.507942213410793e-67,1.3093356491808822e-16,2.8110888645789135e-17,-0.09258915092235832,0.15379968050414633,1.0,11.0,1.0,0.0,0.07963054372144858,0.16262993601881437,0.0,4.8456113967922585,0.0,1.4901161193847656e-08,2.8910999950399634e-10,0.0,0.0,0.0,0.0,4.0,0.7404184019898785,4.0,0.0,0.0013885249129188552,0.283862096170742,-0.04812623373594418,0.2505942548981379,-0.19257901787407472,0.3366300672274559,0.0
199206,0.9279822926799187,12.0,-10.416225761386102,0.17672825344038526,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.377654324911697e-68,-3.3235607622049577e-16,4.934682893874554e-18,-0.3552190887257437,0.39629669427128417,1.0,10.0,11.0,0.0,0.36689613253433595,0.518814221112605,0.0,3.7394553372005945,0.0,1.4901161193847656e-08,2.8849801518933387e-10,0.0,0.0,0.0,0.0,2.0,0.7983610330241653,4.0,0.0,0.0748997507286774,0.23129478480352403,-0.514374377974313,0.3981105642273896,-0.6026466418975323,0.5045849295251824,0.0
199207,0.7731954415552597,12.0,-11.023452057738025,0.20620665504328464,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.966967214322419e-69,-1.1149049570550426e-17,-6.242204859120173e-18,0.33370767773437965,0.4087307530614256,1.0,9.0,10.0,0.0,0.6641619287659895,0.6944450400784132,0.0,0.7507804982290575,0.0,1.4901161193847656e-08,2.903152441384315e-10,0.0,0.0,0.0,0.0,2.0,0.7980696417297379,5.0,0.0,-0.04185234271851172,0.3688913461098192,-0.6394514095556532,0.7046662575887139,-0.7494529338394408,0.86098856427157,0.0
199208,0.6014489887866876,12.0,-10.096411064153276,0.22453010678289767,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.3756745885460264e-70,-7.073631566432676e-19,2.5413268881718404e-18,0.23490479997435468,0.2632699770494944,1.0,8.0,12.0,0.0,0.700005826200953,1.0731801534193144,0.0,0.059292308522531666,0.0,1.490124331128881e-08,2.9197565850057545e-10,0.0,0.0,0.0,0.0,2.0,0.7650639023187424,5.0,0.0,-0.054090653029143294,0.3242941552056074,-0.6450681420384317,0.7741139044689576,-0.837494725175617,1.2226396307017215,0.0
199209,0.5078775618386845,12.0,-12.949987723721879,0.23182088236808454,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.7907087141952813e-70,1.6055689411254465e-17,-1.8955956267665756e-18,-0.1095178919545198,0.2502044525099525,1.0,7.0,12.0,0.0,0.6712403485555136,0.9603977971727413,0.0,2.193225944865967,0.0,1.4901161193847656e-08,2.910468184573827e-10,0.0,0.0,0.0,0.0,2.0,0.8537240735690024,5.0,0.0,-0.09055895572933965,0.36932593458981255,-0.6496988426151731,0.8684403224190539,-0.8410650592948374,1.2496855427692222,0.0
199210,0.6722618276541432,12.0,-11.401018990170636,0.22216909627298154,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.3631072163289704e-68,1.6519851186684932e-16,1.6303598362245363e-18,-0.79070093102008,0.9092885533355464,1.0,6.0,11.0,0.0,0.5892559132911787,0.9784165884718347,0.0,3.164243001169922,0.0,1.4901208189811625e-08,2.8682863864890224e-10,0.0,0.0,0.0,0.0,2.0,0.743372346716965,5.0,0.0,0.06549513200283036,0.3500663111640422,-0.7199422520799055,0.9517597252981808,-0.8577356663146544,1.3174436463859178,0.0
199211,0.7149936362777991,12.0,-10.557896794737212,0.2670368075609096,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.424847465822483e-67,1.132542912909575e-17,5.36409890496119e-18,-0.19675567368918265,0.4543760852754911,1.0,5.0,10.0,0.0,0.5850895034018321,0.9959350998803221,0.0,4.037412723196405,0.0,1.4901161193847656e-08,2.8880424482836474e-10,0.0,0.0,0.0,0.0,2.0,0.6561503501590669,3.0,0.0,0.14220927724561683,0.48352960969807923,-0.7133026057706889,0.9270302576932525,-0.8589245271169809,1.3264291372486587,0.0
199212,0.7807587169481703,12.0,-9.928288812565823,0.32440164599542093,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,4.0,9.0,0.0,0.5918751800673347,1.1113473122068642,0.0,4.925954866922317,0.0,1.4901228795323752e-08,2.92527676629775e-10,0.0,0.0,0.0,0.0,2.0,0.591689235573401,3.0,0.0,0.19150862112660844,0.5643591618037777,-0.7099080006583469,0.9079971757476055,-0.8606198167925196,1.2322054566941114,0.0
199301,0.8399251328210438,12.0,-8.198473967656037,0.41155005781793064,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.6925335986566844e-68,1.0052285732304206e-16,5.798310608351989e-19,-0.02040501479090957,0.3097722745503755,1.0,3.0,12.0,0.0,0.65938526239667,1.1233486279221288,0.0,4.918140542330765,0.0,1.4901161193847656e-08,2.95711105179612e-10,0.0,0.0,0.0,0.0,2.0,0.6580335279302442,1.0,0.0,0.24533646965530354,0.6479310636097281,-0.7313691025230198,0.8106830259247063,-0.8505561956523137,1.16771468362186,0.0
