timestamp,F_0,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_20,F_21,F_22,F_23,F_24,F_25,F_26,F_27,F_28,F_29,F_30,F_31,F_32,F_33,F_34,F_35,F_36,F_37,F_38,F_39,F_40,F_41
199201,0.8066398150329425,12.0,-9.481610205718361,0.3439484829856168,0.0,0.0,0.0,0.0,1.0,12.0,0.0,7.041814564941335e-69,-2.751616438059794e-16,-2.2558345365057333e-18,-0.4536293101976144,0.39851094259897024,1.0,10.0,2.0,0.0,0.3809052496622235,0.7103546808281702,0.0,1.0848168036209496,0.0,1.4901161193847656e-08,2.942604825314197e-10,0.0,0.0,0.0,0.0,1.0,0.7297378145056751,7.0,0.0,0.16335228987898123,0.3468887097030233,-0.47840189707187514,0.5167972840321476,-0.5880296714853125,0.6946002357079225,0.0
199202,0.7737942427465576,12.0,-9.183303546073791,0.24420239175608838,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.303838026550237e-68,2.633040580739591e-16,2.0298142890081727e-18,0.09715350603569826,0.9865911080878552,1.0,9.0,1.0,0.0,0.14863323149620383,0.45667129005678836,0.0,0.9806813973913195,0.0,1.4901161489186085e-08,1.1079673087359654e-08,0.0,0.0,0.0,0.0,1.0,0.6914427775340763,6.0,0.0,0.16997504089016507,0.2774975349629143,-0.26816562232254754,0.38844102555099613,-0.46091657440258793,0.5038253310095313,0.0
199203,0.7763332335538571,12.0,-8.27034841390526,0.1359681871526689,0.0,0.0,0.0,0.0,1.0,12.0,0.0,5.035861654108177e-67,6.06777064715912e-17,-2.3517160958514544e-17,-0.17090681458839382,0.21373884863167436,1.0,8.0,2.0,0.0,0.17174256431154,0.2555982845292,0.0,2.4514413591963966,0.0,1.4901176803184446e-08,2.877315541279483e-10,0.0,0.0,0.0,0.0,2.0,0.6301473218395105,5.0,0.0,0.2874954067529663,0.4478535275565507,-0.16714821619822223,0.3868977013662852,-0.3597899628768089,0.2843756016220141,0.0
199204,0.8668691080395289,12.0,-6.489272462291505,0.14320613371938523,0.0,0.0,0.0,0.0,1.0,12.0,0.0,6.399817877922103e-68,-1.0170286274229433e-16,3.6890306848988495e-18,0.1406004849670443,0.5165795904474534,1.0,7.0,12.0,0.0,0.19805787955731347,0.8879577247531892,0.0,0.49970355594643684,0.0,0.675897178669488,8.260283567133474e-14,0.0,0.0,0.0,0.0,2.0,0.5939127372885611,2.0,0.0,0.3300357635275143,0.5476568673232045,-0.2301240100754513,0.2703525468611505,-0.49049910147802306,0.4374261937773681,0.0
199205,0.8016531476597192,12.0,-7.7795080634259905,0.15274713328558687,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.49196247008275e-69,-5.026990268639407e-17,1.3563188305764553e-19,-0.5396614585110664,0.44829431784325113,1.0,6.0,11.0,0.0,0.2749956090068727,0.5990759226291087,0.0,0.4311019845656073,0.0,1.4901161193847656e-08,2.837255307081733e-10,0.0,0.0,0.0,0.0,1.0,0.7149218115923132,2.0,0.0,0.2902905407723481,0.4996877470193894,-0.32307985326128275,0.31915251309643516,-0.5452029106627662,0.5757357773695796,0.0
199206,0.8070100204525293,12.0,-7.978445613367268,0.33101888360592063,0.0,0.0,0.0,0.0,1.0,12.0,0.0,8.842916394357195e-68,2.3977143919953227e-16,-1.5230272065097264e-17,0.09951550843234346,0.28950211699678086,1.0,5.0,12.0,0.0,0.20570404442994156,0.5635754194074054,0.0,0.6994333541540138,0.0,1.4901413297872793e-08,2.892740113873926e-10,0.0,0.0,0.0,0.0,2.0,0.6766723690828954,2.0,0.0,0.19240008375689518,0.393889570058221,-0.41715571251366523,0.38965835837899215,-0.5717157455860277,0.6884347790702386,0.0
199207,0.8251671641598785,12.0,-10.207187541699586,0.332357014297142,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.4479352539582533e-68,-2.5194767434697336e-16,-2.080645486735433e-18,-0.3055718292481277,0.5502638243923368,1.0,4.0,11.0,0.0,0.38477899736474974,0.4576981512981388,0.0,1.761917818489989,0.0,1.4901321905784316e-08,2.9344721751514626e-10,0.0,0.0,0.0,0.0,2.0,0.696643858971709,4.0,0.0,0.1318394655010465,0.35679266449242664,-0.5459776606874315,0.7382778966229118,-0.6320457014796416,1.0008332510544433,0.0
199208,0.7802802302695034,12.0,-9.842557514116494,0.23024531792079467,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.711519393912847e-67,2.4498046164394703e-16,4.1420028013749175e-18,-0.3674146026971775,0.36591099549848916,1.0,3.0,10.0,0.0,0.3412684520627898,0.985881155987982,0.0,1.5395995466857855,0.0,1.4901161482925506e-08,6.22454051555023e-09,0.0,0.0,0.0,0.0,2.0,0.6969383785003468,4.0,0.0,0.13466865494469632,0.3204071577112999,-0.5306470443015021,0.7487518331384101,-0.7565911764115077,1.3306939232367665,0.0
199209,0.7924616983867436,12.0,-10.0053912499114,0.2480730937041738,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.199356504808737e-69,-3.061773084116414e-17,1.0937864974997269e-18,-0.563407791867009,0.41097196749831383,1.0,2.0,9.0,0.0,0.38871451367444376,0.46740386983827803,0.0,1.7027269631876016,0.0,1.4901161193847656e-08,2.9074475148629393e-10,0.0,0.0,0.0,0.0,2.0,0.781965140438295,3.0,0.0,0.10367653273739719,0.20518812968120773,-0.48366160297921673,0.48024696675539685,-0.6440076013429682,0.8408683205378903,0.0
199210,0.7717072516345743,12.0,-7.069196362208524,0.32375898118147234,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.1609279666251117e-69,-6.3762191558401374e-18,-1.0282929974664466e-17,-0.0838528078471801,0.40960692204642835,1.0,1.0,8.0,0.0,0.26982291902706257,0.7852729791223739,0.0,6.430323586508545,0.0,1.4901289165776453e-08,2.8885631611896583e-10,0.0,0.0,0.0,0.0,2.0,0.783733418407656,5.0,0.0,0.11553038653075869,0.222620327233265,-0.4723592520984014,0.38425351965452925,-0.741469288356755,0.8081241967507201,0.0
