timestamp,F_0,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_20,F_21,F_22,F_23,F_24,F_25,F_26,F_27,F_28,F_29,F_30,F_31,F_32,F_33,F_34,F_35,F_36,F_37,F_38,F_39,F_40,F_41
199201,0.7114324335362786,12.0,-14.589282606418491,0.10187971626607044,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.605898936809462e-70,7.695120359399455e-18,-1.7325071119360224e-18,0.024301147815857446,0.5885849406060903,1.0,8.0,11.0,0.0,0.3773717608180214,0.29886136174828976,0.0,0.030317401078971448,0.0,1.4901161193847656e-08,2.930643272398051e-10,0.0,0.0,0.0,0.0,3.0,0.8107238129168994,8.0,0.0,-0.23984189665875372,0.37084806901499456,-0.5043107322703076,0.6040755110995839,-0.5127857189826257,0.5675594639962793,0.0
199202,0.709065060177783,12.0,-13.082236193971859,0.11676461710789401,0.0,0.0,0.0,0.0,1.0,12.0,0.0,9.324461476311624e-68,-2.5404668037112835e-16,1.4299859364313813e-17,0.04003818155034362,0.2532726674716422,1.0,7.0,10.0,0.0,0.5063338706257114,1.010494174338881,0.0,0.2815739336438368,0.0,1.4901161193847656e-08,2.869127787440904e-10,0.0,0.0,0.0,0.0,3.0,0.8703429409874861,8.0,0.0,-0.14670500230066805,0.2539020269363287,-0.5943696612982676,0.6379520290940102,-0.7313232213276017,0.8288185356690256,0.0
199203,0.6723370494068788,12.0,-12.939366968436376,0.1611532930413828,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.3406178040865167e-69,2.144492980111723e-17,3.579685329676567e-18,-0.1710438027944136,0.49639985373794754,1.0,6.0,9.0,0.0,0.7167557931573894,1.1887292742959632,0.0,0.354555752112331,0.0,1.4901198979085085e-08,2.914588323077787e-10,0.0,0.0,0.0,0.0,3.0,0.8697561688346198,7.0,0.0,-0.13405418714205158,0.1569295681172798,-0.6265537520211436,0.622781899477557,-0.7964408790006338,0.9852863499247542,0.0
199204,0.6630077323228606,12.0,-12.652240267531633,0.20886612070773042,0.0,0.0,0.0,0.0,1.0,12.0,0.0,7.816592053788241e-67,-3.836795174773059e-17,-7.921688254671052e-18,-0.3899859493888134,0.3034892803182454,1.0,5.0,8.0,0.0,0.6917530009626696,1.1986696125047362,0.0,0.44705391258407673,0.0,1.4901161193847656e-08,2.9211127009319643e-10,0.0,0.0,0.0,0.0,3.0,0.8858408848667814,5.0,0.0,-0.0917066224616183,0.16707069317261075,-0.6258962417789452,0.6431537473335842,-0.7986594899345711,1.013208518139571,0.0
199205,0.658065254416967,12.0,-12.516658924805885,0.22506180817954252,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.2849002690981917e-68,-1.544811929585346e-16,1.1289947719239758e-18,-0.4354936214387657,0.45078075216180286,1.0,4.0,7.0,0.0,0.5960780942383329,1.0995169370800506,0.0,0.4708062225033136,0.0,1.4901199329516062e-08,2.9292765994778625e-10,0.0,0.0,0.0,0.0,2.0,0.8664587722971591,4.0,0.0,-0.0736013197423922,0.16972262196482102,-0.6251356441636192,0.6546957489423942,-0.7991609175187999,1.0488360489780113,0.0
199206,0.6912501686024329,12.0,-12.58323952315578,0.32351372895429814,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.053193648651481e-67,-1.2245532196036451e-16,-1.698122289151925e-17,0.27376300346322974,0.4061265820692877,1.0,3.0,6.0,0.0,0.6150720203825161,0.7661273520322806,0.0,0.7289903005239751,0.0,1.490133510611463e-08,2.9498894795191177e-10,0.0,0.0,0.0,0.0,2.0,0.8643958603991988,3.0,0.0,-0.04688876470100602,0.19744174799250114,-0.6322453712489648,0.6646122761273383,-0.8070409325702333,1.2354307143150915,0.0
199207,0.7398788622204057,12.0,-10.503270180497136,0.3371301000201993,0.0,0.0,0.0,0.0,1.0,12.0,0.0,7.901874030205357e-72,3.656520619924498e-18,-1.3806694688464309e-18,-0.09396312275506954,0.23754327928866878,1.0,2.0,5.0,0.0,0.6391822197240401,0.843951001058986,0.0,1.5115891102461756,0.0,1.4901161193847656e-08,2.929036499586882e-10,0.0,0.0,0.0,0.0,2.0,0.8667901112088722,4.0,0.0,-0.03199927079520643,0.19847916252095582,-0.7322658386149021,1.1936442394869597,-0.8206069585827626,1.4132865126349408,0.0
199208,0.6496421821615475,12.0,-11.849094349022359,0.3219467748095826,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.2699349191377e-67,1.6864863614950954e-16,1.1724594708484339e-17,-0.020736146490913068,0.18431448865224342,1.0,1.0,4.0,0.0,0.5483762005353326,1.008434647704225,0.0,2.6464023370227516,0.0,1.490116126755419e-08,2.9307155748690724e-10,0.0,0.0,0.0,0.0,2.0,0.8036124863059332,7.0,0.0,-0.27776675732165174,0.47281833795547484,-0.7061409966590892,1.0589311188523614,-0.8181814490712904,1.263450933944569,0.0
199209,0.4571904894229652,12.0,-15.218231830629225,0.2966182293107241,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.769868453843415e-69,6.683884316394552e-17,2.2285608497572247e-18,-0.043856435437559134,0.1841555609932803,1.0,2.0,3.0,0.0,1.3692289668872724,1.2192098357988648,0.0,0.9386132357467555,0.0,1.4901161193847656e-08,2.953262446003915e-10,0.0,0.0,0.0,0.0,2.0,0.7179481027531204,7.0,0.0,-0.5630492893133326,0.48410362315850286,-0.7397249303837106,0.8835849580665298,-0.7650548073322189,0.9996400664853219,0.0
199210,0.42654320799847545,12.0,-17.956873066821856,0.3198014177964411,0.0,0.0,0.0,0.0,1.0,12.0,0.0,8.013394445274005e-70,-1.4880688347184564e-16,-7.706358059636873e-18,0.062277235065499675,0.5885070788635339,1.0,1.0,2.0,0.0,0.6688629172686213,0.4316195336228654,0.0,0.5196284991775598,0.0,1.4901161193847656e-08,2.9558367845578463e-10,0.0,0.0,0.0,0.0,2.0,0.6770426721378664,7.0,0.0,-0.5899308083419628,0.621010615717454,-0.6398282128848393,0.6815883617093424,-0.5718960901942812,0.6450754877167659,0.0
199211,0.6692637398946202,12.0,-17.652490467202227,0.13649668072607388,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.34292308999869e-69,-3.208866049210231e-16,-1.7169001486036672e-18,-0.30902007335455994,0.3923955742606753,1.0,2.0,1.0,0.0,0.26727857670337335,0.3604018737360438,0.0,7.219931705572837,0.0,1.4901161193847656e-08,2.925613723992173e-10,0.0,0.0,0.0,0.0,2.0,0.8303691726799305,7.0,0.0,-0.3615435479501378,0.36964640532878074,-0.3814660157001611,0.5237224928760568,-0.4517669447630695,0.8717654508522594,0.0
199212,0.6452042550319157,12.0,-9.373558659155004,0.43732500917994993,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.9406065941532473e-67,2.511740175340999e-16,-1.2992086913690086e-18,0.20932598249247197,0.5900853735126333,1.0,1.0,10.0,0.0,0.5041786239621443,0.7868676185939858,0.0,1.781567701183037,0.0,1.4901178103284103e-08,2.940236946501998e-10,0.0,0.0,0.0,0.0,2.0,0.7742580535347117,7.0,0.0,0.039722975891336276,0.44706807226284606,-0.5928866086081286,1.347373215976216,-0.8087950672609076,1.9273933037527509,0.0
199301,0.5896942349131343,12.0,-14.962991561995329,0.2390902918737472,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.5244487970930305e-69,2.4340684472377574e-17,6.2136311367578765e-18,-0.21718441266446814,0.1990518402762141,1.0,6.0,9.0,0.0,0.5902731302754356,1.0183538283056839,0.0,0.060427290770210716,0.0,1.4901447600117598e-08,2.931059982912501e-10,0.0,0.0,0.0,0.0,1.0,0.8031013629164129,8.0,0.0,-0.2728794165248087,0.4716427518161103,-0.7334405350810314,1.4672704576999307,-0.8619448812229641,1.8907121516113266,0.0
199302,0.5334052597172627,12.0,-17.05770097057386,0.29194517150336424,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.330858525523932e-68,-2.8506513603210203e-16,-6.132989231510951e-19,0.3224429869778562,0.8357202824166321,1.0,5.0,8.0,0.0,0.8927677224033487,0.7421501944540339,0.0,1.2767207391344677,0.0,1.4901219652396035e-08,2.9523810780071417e-10,0.0,0.0,0.0,0.0,1.0,0.6260148920789572,9.0,0.0,-0.43271622836312845,1.0557756361577417,-0.7276357346804285,1.6853702537668442,-0.8034927126038922,1.904231584590053,0.0
199303,0.4732922451367592,12.0,-13.614485467794628,0.3274351259478483,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.5643899272575697e-70,1.053434477717151e-17,-1.1277821031280764e-18,-0.06769084210482322,0.5017903857878693,1.0,4.0,12.0,0.0,0.694614894072092,0.8862541654604197,0.0,0.9289827415593329,0.0,1.4901161193847656e-08,2.9508314600655615e-10,0.0,0.0,0.0,0.0,1.0,0.8417100257681133,7.0,0.0,-0.21864349896095253,0.30017481795352907,-0.6792450502827379,1.3627782817019147,-0.7972379674359427,1.804500160553772,0.0
199304,0.47535673311083104,12.0,-13.591326620814119,0.276542068705353,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.2475736635923852e-70,-5.622062869319239e-18,3.366873153459133e-18,-0.03867726941203763,0.3569264710029009,1.0,3.0,11.0,0.0,0.5782249616490008,0.5407565779527288,0.0,0.6276145103691091,0.0,1.4901204470996013e-08,2.9477085306510077e-10,0.0,0.0,0.0,0.0,1.0,0.8479772556505638,8.0,0.0,-0.2873127517467767,0.3150100936606404,-0.5400069646691906,0.6544925125220796,-0.5962018722723067,0.9663321117052507,0.0
199305,0.5316335293205855,12.0,-12.913350421335945,0.12191763253739667,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.391755085712853e-68,7.975511588100541e-17,1.5660067794031588e-18,-0.4984775044025964,0.5403839998512413,1.0,2.0,10.0,0.0,0.555929734664672,0.43515696436377516,0.0,0.4634325600690388,0.0,1.4901161193847656e-08,2.945332387233048e-10,0.0,0.0,0.0,0.0,1.0,0.8612129266182692,7.0,0.0,-0.22099316328759439,0.47053452756028896,-0.431940148824809,0.4608210137210952,-0.5428403950513453,0.5388739794172106,0.0
199306,0.5226288137466132,12.0,-8.928650392017907,0.25887178239140063,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.9281577657446836e-68,1.1922435780686038e-16,-2.3279139229518297e-18,-0.6702525270620785,0.6817827005723374,1.0,1.0,9.0,0.0,0.3276085899657519,0.6008937249675563,0.0,0.30639258937607755,0.0,1.4901302942738127e-08,2.930100502741723e-10,0.0,0.0,0.0,0.0,1.0,0.8695224138386298,7.0,0.0,-0.09441023438406777,0.2821792140371414,-0.36466363533699686,0.21842199542353818,-0.603572679987539,0.46376728381436105,0.0
199307,0.5517405966502714,12.0,-11.53655619780947,0.10801174840753248,0.0,0.0,0.0,0.0,1.0,12.0,0.0,5.925606439227099e-72,1.5599244269957888e-18,-5.350816890421044e-19,-0.1450383975239776,0.09085579637401471,1.0,6.0,8.0,0.0,0.7012225152259297,0.9290912458058159,0.0,0.9019068464155292,0.0,1.4901161193847656e-08,2.936765208530154e-10,0.0,0.0,0.0,0.0,1.0,0.7842322048017146,8.0,0.0,-0.2687582138687362,0.294888068259421,-0.440534060002497,0.2885889290575431,-0.5733805713939502,0.3704695148955476,0.0
199308,0.5576170423798307,12.0,-12.917236805766242,0.11932706247200206,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.422089968320894e-69,-2.3420505747583563e-17,-2.0352128696557372e-18,-0.28959080020816014,0.4801696221129913,1.0,5.0,7.0,0.0,0.6681037556398062,0.5459835115968106,0.0,0.3325517065462798,0.0,1.4901161193847656e-08,2.943087915895514e-10,0.0,0.0,0.0,0.0,1.0,0.8494251717522937,9.0,0.0,-0.3240469111037669,0.29379167497226677,-0.4800415175037583,0.35849140368063626,-0.5460747062614904,0.43688682344765195,0.0
199309,0.5508533210130591,12.0,-12.642957446181017,0.10172966108454969,0.0,0.0,0.0,0.0,1.0,12.0,0.0,7.728476347580732e-69,-1.5969787725916412e-16,1.2245881012396184e-20,0.22918151424190086,0.5932828353889987,1.0,4.0,6.0,0.0,0.4851036686388592,0.6369934793040959,0.0,0.5516094165625877,0.0,1.4901161193847656e-08,2.9416926418399047e-10,0.0,0.0,0.0,0.0,1.0,0.8358035647496816,9.0,0.0,-0.3339863405806087,0.38767414120784827,-0.46241175840579174,0.5373914564882801,-0.5624733212706947,0.8176030891953306,0.0
199310,0.6147961038811414,12.0,-12.859328774773346,0.2487029338557002,0.0,0.0,0.0,0.0,1.0,12.0,0.0,5.016840685455254e-68,2.691119704385613e-17,-7.498778998453489e-18,-0.5165395042777308,0.5871874593490287,1.0,3.0,5.0,0.0,0.7313816784820543,0.8312383375788982,0.0,0.24591994834062483,0.0,1.4901161193847656e-08,2.944609317521187e-10,0.0,0.0,0.0,0.0,1.0,0.8473034977183204,9.0,0.0,-0.3284320536641757,0.24289187221880926,-0.5400944980458261,0.5484040098619214,-0.5926495520644725,0.7129863963406847,0.0
199311,0.5195503474679175,12.0,-12.490527420813825,0.18017915944967877,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.2775325121993635e-68,1.0955859351145463e-16,4.409763744433107e-20,-0.631011889115621,0.6967882355519361,1.0,2.0,4.0,0.0,0.964671878019146,0.6139620204328905,0.0,0.20309046148946644,0.0,1.4901161193847656e-08,2.948599693857757e-10,0.0,0.0,0.0,0.0,1.0,0.811560921674033,9.0,0.0,-0.357626212581758,0.2597144869991624,-0.5446755314219688,0.43981132461822525,-0.5589615316727768,0.42561149898618966,0.0
199312,0.4621096819814606,12.0,-13.279831905380787,0.16253366549929874,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.1712981297760284e-68,7.677812225371931e-17,1.1674436993516265e-17,-0.507762107512969,0.4309313906963379,1.0,1.0,3.0,0.0,0.3116394911582202,0.47994913876568446,0.0,0.4489581828089755,0.0,1.4901161193847656e-08,2.94341794684977e-10,0.0,0.0,0.0,0.0,2.0,0.8121041070802519,8.0,0.0,-0.3730484513491396,0.2907477240324703,-0.42451319561956313,0.22408401882913448,-0.6304574747854854,0.5321968763132389,0.0
199401,0.6057631473483002,12.0,-12.784311538750037,0.15474059462961282,0.0,0.0,0.0,0.0,1.0,12.0,0.0,9.928603786187626e-124,-1.4791141972893971e-31,-2.2186712959340957e-31,-0.29833561331509334,0.44668056540636564,1.0,3.0,2.0,0.0,0.6716772145238266,0.9854947260984083,0.0,0.5208808900975229,0.0,1.4901161193847656e-08,2.9257504360044033e-10,0.0,0.0,0.0,0.0,2.0,0.789869404474214,8.0,0.0,-0.359189284079051,0.24311529880379693,-0.6849707046693019,0.8057902769554106,-0.7569066052905193,0.9059586201041229,0.0
199402,0.5338177746992248,12.0,-16.9241249041672,0.1295221902359015,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.5240268016709464e-68,-1.949742480194339e-16,2.0449937278538262e-17,0.4528328924135046,0.8581989644021008,1.0,2.0,1.0,0.0,0.4243073488093832,0.6098958854719634,0.0,2.793105593503314,0.0,1.4901535716387016e-08,2.941905885650368e-10,0.0,0.0,0.0,0.0,2.0,0.7033079266541984,8.0,0.0,-0.537752219357143,0.4843714863468541,-0.6026461273531056,0.5654792461637572,-0.7361824374909676,0.8448820978618706,0.0
199403,0.4960796952066668,12.0,-15.08431859249502,0.36838372202697295,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.029507135093791e-68,4.3392266926368046e-17,6.003976213515551e-18,0.27353802593490295,0.5421064032274302,1.0,1.0,5.0,0.0,0.7997224642410958,1.4479053178671304,0.0,3.100692746705629,0.0,1.4901188386408462e-08,2.943238943110116e-10,0.0,0.0,0.0,0.0,2.0,0.771485004641268,7.0,0.0,-0.4251829572042077,0.4040749470900478,-0.8331701262683796,1.2401693070970552,-0.8975747792453366,1.5355095998806396,0.0
199404,0.397860582978751,12.0,-18.711145220276293,0.1299815572001581,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.1043545089515276e-70,-5.5745247852751516e-18,-3.121102429560028e-18,0.33370767773437954,0.408730753061422,1.0,12.0,4.0,0.0,0.6123606970035342,0.8260761125109903,0.0,0.9787182427112505,0.0,1.4901363503204786e-08,2.928588090337127e-10,0.0,0.0,0.0,0.0,2.0,0.791231225083231,8.0,0.0,-0.5609850295992583,0.7671340230499769,-0.7015466543911223,1.061133701597614,-0.823391408882676,1.2531871790723526,0.0
199405,0.3452206296516518,12.0,-18.44942543310323,0.11017831872506438,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.99645481173785e-70,4.1597984719885445e-18,1.4268845041113107e-18,-0.14503839752401243,0.09085579637400783,1.0,11.0,12.0,0.0,0.7199528911194613,0.5250587386366823,0.0,0.9564375503207074,0.0,1.4901161193847656e-08,2.957629202308282e-10,0.0,0.0,0.0,0.0,2.0,0.5787984362289411,8.0,0.0,-0.6747287310376104,0.9753327065585101,-0.6787387660896146,0.995505107946174,-0.6597139677208779,0.8905309864484428,0.0
199406,0.4358574418950505,12.0,-17.618886988977724,0.12867563001362725,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.568024853401004e-122,9.860761315262648e-32,4.437342591868191e-31,-0.3308457711442785,0.35067820103462766,1.0,10.0,11.0,0.0,0.7955809066474807,0.672361097286809,0.0,0.5439484409018976,0.0,1.4901161193847656e-08,2.951080238201526e-10,0.0,0.0,0.0,0.0,2.0,0.5541329545323914,8.0,0.0,-0.680617029640812,1.0587286016325654,-0.7156874525513995,1.1454343657544797,-0.6744662903605732,1.0088374760045768,0.0
199407,0.42739069729765033,12.0,-17.56384593112034,0.12493649711794,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.9377501992879823e-71,7.073631566437226e-19,-8.471089627226854e-19,-0.1393020497886011,0.0736330745888309,1.0,9.0,10.0,0.0,0.6614116965834457,0.7637766464945601,0.0,0.5644716601908825,0.0,1.490122313083479e-08,2.947058534699852e-10,0.0,0.0,0.0,0.0,2.0,0.6232387666204013,8.0,0.0,-0.6490400535142022,0.9893813399706013,-0.7090785758336212,1.1070719909990419,-0.7032592098220376,1.0104997857945683,0.0
199408,0.48674579219007935,12.0,-13.992046249828098,0.3115480911361167,0.0,0.0,0.0,0.0,1.0,12.0,0.0,7.479118975294483e-68,1.5682741998133013e-16,-7.210487150790465e-18,-0.1594833216691365,0.359872154529849,1.0,8.0,12.0,0.0,0.2832213477290866,0.6156561067855217,0.0,0.7690147122158119,0.0,1.4901252937407015e-08,1.4895261857833502e-08,0.0,0.0,0.0,0.0,3.0,0.6466672291805182,7.0,0.0,-0.1801040668831633,0.21778087373573496,-0.49924608317023095,0.5048748382078952,-0.670316889467303,0.7312134847834488,0.0
199409,0.5378115502872419,12.0,-14.28507789226543,0.1381894779667135,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.611083443393613e-70,8.19816787228995e-18,-2.7089061024679526e-18,0.4813410285960074,0.7293829699120334,1.0,7.0,11.0,0.0,0.4459114665015025,0.36389019166191766,0.0,0.6871351072536158,0.0,1.490118761978914e-08,2.9359205377437157e-10,0.0,0.0,0.0,0.0,3.0,0.6453390433327042,7.0,0.0,-0.3253413292611071,0.3700299021186543,-0.44372963056345865,0.48031700166259833,-0.4895765382378212,0.41321928022125304,0.0
199410,0.5461259038553795,12.0,-11.403617362056547,0.11431403080815383,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.626796024724843e-67,-4.5233809958627896e-17,6.805445424153407e-18,-0.11642059857592875,0.35475623832431336,1.0,6.0,10.0,0.0,0.5396245077656412,1.0498880599936027,0.0,1.567673600037293,0.0,1.490116143106675e-08,7.609283236404315e-09,0.0,0.0,0.0,0.0,3.0,0.7422012458177293,6.0,0.0,-0.18522930956610087,0.26629062384673424,-0.48032227245259573,0.49125922569466574,-0.6390490846957648,0.741648244691055,0.0
199411,0.5963422861615746,12.0,-11.738007159086498,0.13299977459942133,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.5518283372467162e-67,1.1747069584646938e-16,1.0805792911721941e-17,-0.33401998313037157,0.25597430576131297,1.0,5.0,9.0,0.0,0.8346960223778002,0.7052307208920277,0.0,1.0685063885594552,0.0,1.4901161193847656e-08,2.941470431374391e-10,0.0,0.0,0.0,0.0,3.0,0.7253720972732505,7.0,0.0,-0.2491908797203104,0.3544674296946078,-0.43138295578440244,0.46756843802904324,-0.5529172713001986,0.5717732394147116,0.0
199412,0.5813365652662612,12.0,-11.791467843386302,0.1110559297087776,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.366445666442336e-66,-1.5721001723399605e-16,-2.9438565648533647e-17,-0.010823246651691617,0.10056982968479555,1.0,4.0,8.0,0.0,0.887226321975031,1.0945732297844866,0.0,0.9846523723394668,0.0,1.4901754384761577e-08,2.938405738677797e-10,0.0,0.0,0.0,0.0,3.0,0.7258077512990219,8.0,0.0,-0.2578092006278235,0.3762571614527296,-0.47115752605141636,0.6391140806515246,-0.5608907118501678,0.6895090091553979,0.0
199501,0.592259564762797,12.0,-11.843504258230725,0.21372751813902166,0.0,0.0,0.0,0.0,1.0,12.0,0.0,7.052919699566587e-68,-1.2336292546960146e-16,1.0114093068913082e-17,-0.1954950907973179,0.49547421363782423,1.0,12.0,7.0,0.0,0.4371645413123112,0.7720536282665401,0.0,1.652580715643417,0.0,1.4901161193847656e-08,2.9191101519100914e-10,0.0,0.0,0.0,0.0,2.0,0.6654620525282551,7.0,0.0,-0.18513163424222653,0.33874496474745874,-0.3875013171595947,0.37695875477333074,-0.5289260524776719,0.5357908050002499,0.0
