timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
199101,-0.201726500981107,-0.047262521189158135,0.5327860029046073,1.0,0.31123867958305756,2.5831708284908625,1.0,2.0,0.0303030303030303,0.0,0.2973650552102328,1.0,1.0,0.25,0.25,1.6049416203226967e-33,5.0,1.8462202193216333,0.0,0.0,1.96349540849375,1.3539018810428312,7943.983
199102,-0.20691885343007327,-0.05275778319779634,0.534926543792739,1.0,0.4228104552401625,2.575306832407214,1.0,2.0,0.030303030303030304,0.0,0.2987697343498473,1.0,1.0,0.08333333333333326,0.08333333333333326,1.0271626370065259e-33,5.0,1.8462202193216333,0.0,0.0,1.96349540849375,1.1541163871699818,6598.477
199103,-0.20654569051656096,-0.052390179146941995,0.5315775160526439,1.0,0.3112386795830576,2.5766484304964807,1.0,3.0,0.02203856749311295,0.0,0.2962920253511828,1.0,1.0,-0.08333333333333337,-0.08333333333333337,2.5679065925163148e-34,5.0,1.8937882323911377,0.0,0.0,1.96349540849375,1.174906851891908,7992.375
199104,-0.2873034367660824,-0.1313582948599929,0.5814667896840954,1.0,0.5343822308972672,1.2346543914479347,1.0,2.0,0.03856749311294766,0.0,0.2981938269651496,3.0,1.0,-0.25,-0.16666666666666663,2.5679065925163148e-34,4.0,1.7201934592198254,0.0,0.0,1.570796326795,1.1528540701198746,7948.496
199105,-0.18925499373636773,0.0010810788949778827,0.5798620305954706,1.0,0.45679026259924194,3.7847776643053677,0.9090909090909091,4.0,0.02203856749311295,0.0,0.336536814117551,3.0,1.0,0.6666666666666667,-0.33333333333333337,1.0271626370065259e-33,3.0,1.893788232391138,0.0,0.0,1.570796326795,1.3130475632310858,7522.2255
199106,0.15279593192434618,0.34249360037426413,0.5836298047724905,1.0,0.5343822308972672,3.7520205733624667,0.9090909090909091,4.0,0.0303030303030303,0.0,0.3187604954817439,3.0,1.0,0.5,-0.5,1.0271626370065259e-33,2.0,1.8462202193216335,0.0,0.0,1.570796326795,1.2609493407657382,7095.955
199107,0.09774492973542764,0.09774492973542759,0.559974104319813,1.0,0.4820574165208126,3.9338195154103257,0.9090909090909091,4.0,0.046831955922865015,0.0,0.3217636710631482,3.0,1.0,0.5,-0.5,4.1086505480261036e-33,3.0,1.6726254461503207,0.0,0.0,1.96349540849375,1.2876033202073904,7665.297
199108,0.40356164542167927,0.20471541764116852,0.5018410628205721,1.0,0.4751352696166171,4.337125752654819,0.9090909090909091,4.0,0.02203856749311295,0.0,0.3280392558990658,1.0,1.0,0.33333333333333326,-0.6666666666666667,0.0,4.0,1.893788232391138,0.0,0.0,2.3561944901925003,1.2909342391199379,7631.1885
199109,0.29862714720455275,0.07436027429069769,0.44530245295539034,1.0,0.2571233586732892,6.047428645116124,0.8181818181818182,4.0,0.04683195592286501,0.0,0.3494753119325707,1.0,1.0,0.0,-0.6666666666666667,1.0271626370065259e-33,4.0,1.6726254461503207,0.0,0.0,2.3561944901925003,0.48843440595709603,7597.08
199110,0.25117758985117444,0.023201678331879916,0.4078620669067237,1.0,0.16970883979735557,6.5999361560166445,0.7272727272727273,3.0,0.0303030303030303,0.0,0.351927631858496,1.0,1.0,-0.16666666666666663,-0.4166666666666667,4.1086505480261036e-33,4.0,1.8462202193216333,0.0,0.0,2.3561944901925003,0.4971293252240533,8920.125
