timestamp;m3
199001;9857.369
199002;6890.81
199003;8026.135
199004;12315.17
199005;6807.967
199006;8659.98
199007;9752.584
199008;8201.344
199009;8882.657
199010;7230.022
199011;10673.55
199012;8653.527
199101;8650.042
199102;7446.238
199103;7044.446
199104;8298.316
199105;7185.264
199106;8495.697
199107;11199.692
199108;10669.142
199109;8381.89
199110;10312.635
199111;4581.35
199112;9110.3
199201;7812.2
199202;7818.4
199203;6930.05
199204;8608.55
199205;6457.3
199206;9124.9
199207;8720.25
199208;7856.2
199209;7201.95
199210;8351.6
199211;8288.44
199212;8219.0
199301;6911.4
199302;6616.135
199303;8325.25
199304;7267.05
199305;7365.3
199306;8925.65
199307;6768.25
199308;7604.0
199309;7169.85
199310;7509.0
199311;7482.1
199312;8762.79
199401;7077.7
199402;7342.952
199403;7330.85
199404;6941.25
199405;6886.15
199406;7225.3
199407;6615.35
199408;7666.75
199409;8009.15
199410;7245.3
199411;7416.75
199412;8076.95
199501;8470.1
199502;7343.5
199503;7676.8
199504;6971.55
199505;4675.69
199506;8483.25
199507;7896.45
199508;8605.983
199509;8584.125
199510;7847.05
199511;7912.772
199512;9181.75
199601;7715.1
199602;7894.15
199603;8300.0
199604;6820.091
199605;7173.49
199606;6650.2
199607;7454.1
199608;7645.4
199609;7527.065
199610;7348.701
199611;6717.769
199612;8249.745
199701;6660.5
199702;6047.562
199703;6236.125
199704;6291.61
199705;5900.55
199706;6075.3
199707;5828.915
199708;5966.761
199709;5611.636
199710;5797.45
199711;5199.087
199712;5963.823
199801;5553.8
199802;4470.7
199803;5171.951
199804;5188.387
199805;4903.149
199806;5173.093
199807;5311.326
199808;5025.072
199809;5520.275
199810;5469.361
199811;4664.097
199812;5254.022
199901;5537.033
199902;4148.798
199903;4615.108
199904;4291.05
199905;4240.249
199906;4894.45
199907;4646.314
199908;4180.063
199909;4769.2
199910;4895.748
199911;3614.465
199912;4112.4
200001;4162.82
200002;3490.05
200003;3561.579
200004;3359.6
200005;3610.6
200006;2875.156
200007;3567.207
200008;3096.002
