timestamp;m3
199001;16479.96
199002;10329.953
199003;9828.938
199004;12776.172
199005;12033.299
199006;13853.83
199007;15223.534
199008;12123.975
199009;13181.47
199010;12177.895
199011;18851.919
199012;14948.126
199101;9398.224
199102;8357.062
199103;8872.397
199104;14223.105
199105;10514.049
199106;9652.849
199107;12496.246
199108;12938.459
199109;9662.533
199110;11197.628
199111;6505.286
199112;9710.584
199201;8240.18
199202;8054.844
199203;7923.586
199204;8963.555
199205;8738.275
199206;9725.55
199207;9508.665
199208;8381.661
199209;8401.976
199210;9072.982
199211;9504.632
199212;9311.398
199301;8506.111
199302;8159.275
199303;10282.697
199304;9632.436
199305;9644.542
199306;10512.574
199307;9462.668
199308;9881.514
199309;8611.102
199310;8607.914
199311;9225.603
199312;10664.349
199401;9103.2
199402;8689.942
199403;10227.571
199404;9231.838
199405;8720.695
199406;9631.826
199407;9518.755
199408;10312.55
199409;10600.025
199410;9858.568
199411;10020.245
199412;10453.843
199501;9766.151
199502;9042.433
199503;10195.42
199504;9191.259
199505;10064.371
199506;9556.773
199507;9404.783
199508;9878.862
199509;9507.352
199510;9165.657
199511;8766.719
199512;9750.47
199601;9147.712
199602;8836.783
199603;9748.284
199604;8908.733
199605;9562.762
199606;8538.772
199607;10103.606
199608;9445.529
199609;8782.942
199610;9219.685
199611;8558.783
199612;8908.009
199701;7097.07
199702;6693.921
199703;7520.246
199704;7913.925
199705;7434.08
199706;6560.71
199707;7119.404
199708;6358.258
199709;6118.249
199710;6560.637
199711;5372.962
199712;6572.333
199801;5763.563
199802;4982.066
199803;5604.524
199804;5611.016
199805;5145.351
199806;5047.938
199807;5142.309
199808;4752.49
199809;4839.258
199810;5299.68
199811;4422.294
199812;5074.385
199901;4195.579
199902;3150.113
199903;3598.345
199904;3556.17
199905;3650.015
199906;3902.75
199907;3732.11
199908;3874.136
199909;3783.921
199910;5051.629
199911;4349.949
199912;5614.454
200001;5863.245
200002;6016.752
200003;6458.027
200004;5428.65
200005;7823.77
200006;4748.366
200007;3740.545
200008;6039.613
200009;4617.851
200010;3379.81
200011;3487.938
200012;3565.701
200101;3152.392
200102;2598.627
200103;3825.396
200104;2780.417
200105;2649.778
200106;3155.828
200107;5781.962
200108;5965.014
200109;3225.797
200110;3083.672
200111;3833.835
200112;4936.468
200201;4037.533
200202;3618.008
200203;3727.847
200204;3581.745
200205;3526.082
200206;2926.568
200207;4032.05
200208;5184.845
