timestamp;m3
199001;6052.808
199002;4614.658
199003;5169.931
199004;7883.797
199005;5087.71
199006;5972.729
199007;6024.755
199008;5054.716
199009;6848.192
199010;4969.85
199011;6796.38
199012;5241.075
199101;6736.475
199102;4754.09
199103;4767.395
199104;5093.249
199105;5002.706
199106;5417.781
199107;5932.993
199108;7175.4
199109;5644.777
199110;6206.666
199111;2858.45
199112;5693.02
199201;5177.21
199202;4838.761
199203;5014.57
199204;5383.767
199205;4437.422
199206;5552.242
199207;5624.853
199208;4907.852
199209;4732.898
199210;5144.268
199211;4830.747
199212;5214.956
199301;4424.954
199302;4348.654
199303;5046.105
199304;4621.347
199305;4721.993
199306;5207.918
199307;4506.368
199308;4888.174
199309;4681.253
199310;4771.503
199311;4810.237
199312;5539.523
199401;4872.703
199402;4949.796
199403;4814.244
199404;4373.652
199405;4664.73
199406;4869.169
199407;3943.191
199408;5018.286
199409;5083.459
199410;2716.1
199411;4906.338
199412;5285.294
199501;5334.765
199502;4680.345
199503;5072.323
199504;4376.536
199505;4940.894
199506;4821.173
199507;4511.669
199508;2821.524
199509;4760.444
199510;5064.154
199511;4911.988
199512;5394.252
199601;5415.013
199602;4953.231
199603;5084.474
199604;4658.235
199605;4967.585
199606;4645.355
199607;5084.984
199608;4881.963
199609;4940.408
199610;5156.804
199611;4578.479
199612;5264.902
199701;5052.526
199702;4199.534
199703;4307.593
199704;4502.897
199705;4058.308
199706;4229.704
199707;4133.967
199708;4084.713
199709;4050.714
199710;4270.59
199711;3680.488
199712;4546.596
199801;3883.146
199802;3126.063
199803;3760.966
199804;3853.574
199805;3471.56
199806;3640.924
199807;3758.321
199808;3493.677
199809;3763.802
199810;3629.37
199811;3284.257
199812;3834.284
199901;3372.705
199902;2648.995
199903;3143.881
199904;2647.81
199905;2574.695
199906;2808.214
199907;2692.289
199908;2661.218
199909;2744.883
199910;2901.579
199911;2403.512
199912;3070.591
200001;2409.463
200002;2314.743
200003;2658.312
200004;2626.752
200005;2644.367
200006;1929.186
200007;2496.611
200008;2534.511
200009;2382.433
200010;2345.575
200011;2047.937
200012;2297.297
200101;2126.201
200102;1750.435
200103;1942.658
200104;1821.081
200105;1779.778
200106;1724.19
200107;1753.976
200108;1644.141
200109;1558.984
200110;1820.333
200111;1554.143
200112;1651.073
200201;1764.635
200202;1394.974
200203;1466.955
200204;1424.636
200205;1573.219
200206;1530.414
200207;1498.714
200208;1478.973
200209;1449.255
200210;1629.106
200211;1286.768
200212;1508.388
200301;1608.445
200302;1220.493
200303;1045.692
200304;1041.791
200305;1118.934
200306;1124.867
200307;1076.23
200308;1039.249
200309;1110.0
200310;1200.591
200311;1025.319
200312;1271.09
200401;1115.205
200402;1039.703
200403;1146.636
200404;1186.377
200405;1221.256
200406;1335.713
200407;1456.286
200408;1385.235
200409;1371.037
200410;1188.093
200411;1144.043
200412;1174.022
200501;1020.945
200502;849.625
200503;1028.983
200504;1022.164
200505;1072.014
200506;1186.515
200507;1142.73
200508;1201.166
200509;1325.082
200510;1106.987
200511;1163.142
200512;1396.262
200601;1228.159
200602;1176.624
200603;1150.692
200604;994.694
200605;855.604
200606;955.498
200607;856.92
200608;1041.823
200609;1131.002
200610;1078.055
200611;1085.512
200612;1220.1
200701;1279.060634
200702;1062.265084
200703;1215.476939
200704;1117.179248
200705;1178.575106
200706;1282.175207
200707;1279.566807
200708;1519.142636
200709;1339.41238
200710;1646.992503
200711;1867.963899
200712;2061.333888
200801;2373.711932
200802;2074.627654
200803;2051.984145
200804;2151.66738
200805;2350.828943
200806;2433.504867
200807;2548.89601
200808;2253.956949
200809;2496.002947
200810;2768.871334
200811;2539.683006
200812;3390.749229
200901;3714.0
200902;3288.0
200903;3672.0
200904;4154.5
200905;3948.0
200906;4842.022148
200907;5068.5
200908;4846.5
200909;5237.595
200910;5138.0
200911;4019.0
200912;4568.298
201001;3990.5
201002;3002.5
201003;3299.015936
201004;3049.595616
201005;3121.0
201006;3313.61
201007;3153.5
201008;3324.5
201009;3394.5
201010;3353.5
201011;2859.03968
201012;3368.07968
201101;3317.541638
201102;2882.37465
201103;2988.2
201104;1937.159855
201105;2098.4
201106;1971.639036
201107;1544.05465
201108;1535.7
201109;1647.6
201110;1658.6
201111;1715.0
201112;1949.7
201201;1851.9
201202;1724.0
201203;1716.7
201204;1778.846
201205;1762.84
201206;1877.1
201207;1673.5
201208;1790.4
201209;1521.3
201210;1844.1
201211;1646.623163
201212;1935.111582
201301;1823.6
201302;1996.4
201303;1811.2
201304;1649.056
201305;1534.999
201306;1541.1
201307;1486.0
201308;1478.66
201309;1477.1
201310;1593.7
201311;1695.8
201312;2675.612
201401;2089.4
201402;1808.551224
201403;1711.0
201404;1769.0
201405;1647.5
201406;1614.1
201407;1604.0
201408;1454.6
201409;1569.0
201410;1788.645
201411;1908.5
201412;2546.6
201501;2486.6
201502;5755.8
201503;4050.6
201504;4169.2
201505;3409.2
201506;3442.199
201507;3314.5
201508;2915.1
201509;2980.7
201510;5656.9
201511;3468.4
201512;3829.1
201601;3179.7
201602;2652.615
201603;2429.2
201604;1981.2
201605;2028.0
201606;1864.0
201607;1779.0
201608;1596.5
201609;1703.1
201610;1736.783
201611;1706.1
201612;2536.1
201701;1991.1
201702;1556.0
201703;1513.001
201704;1197.0
201705;1236.0
201706;1253.0
201707;1205.0
201708;1518.1
201709;1942.934
201710;2077.967
201711;3203.128
201712;3720.122
201801;4032.089
201802;2757.067
201803;2053.634
201804;1823.009
201805;3315.367
201806;2439.7
201807;2350.1
201808;2781.6
201809;5163.748
201810;7483.402
201811;7067.232
201812;7168.753
201901;6106.0
201902;4573.1
201903;4585.006
201904;4186.326
201905;3441.838
201906;2944.861
201907;2776.886
201908;2629.36
201909;2949.567
201910;4314.365
201911;6616.697
201912;8995.374
202001;7170.602
202002;5333.668
202003;3011.83
202004;1709.029
202005;1460.451
202006;2054.954
202007;2503.82
202008;2759.962
202009;3022.837
202010;3581.724
202011;3561.713
202012;4414.278
202101;4462.773
202102;5356.7
202103;5330.768
202104;3827.788
202105;3130.006
202106;2134.829
202107;1956.968
202108;1741.0
202109;1594.912
202110;1789.785
202111;2382.881
202112;3181.774
202201;3415.805
202202;2760.934
202203;4222.65
202204;3670.726
202205;2968.101
202206;2682.36
202207;1557.484
202208;1168.971
202209;1352.454
202210;2681.481
202211;3213.286
202212;3287.92
202301;2620.475
202302;2324.362
202303;2699.424
202304;2571.5
202305;1999.5
202306;2344.0
202307;2603.0
202308;3611.5
202309;3466.0
202310;3202.1
202311;2935.0
202312;3501.5
202401;4639.8
202402;4755.0
