timestamp,TMP__abs_diff_mean__w=365D_6h,TMP__diff_std__w=365D_6h,TMP__entropy__w=365D_6h,TMP__kurtosis__w=365D_6h,TMP__max__w=365D_6h,TMP__mean__w=365D_6h,TMP__mediam__w=365D_6h,TMP__median_abs_deviation__w=365D_6h,TMP__min__w=365D_6h,TMP__skew__w=365D_6h,TMP__slope__w=365D_6h,TMP__std__w=365D_6h,TMP__sum__w=365D_6h,TMP__var__w=365D_6h
1991-01-01,819.1723333333334,1083.74927438871,2.5042098772417476,-0.7353896006142282,3592.762,2102.321384615385,1970.452,387.45000000000005,1128.381,0.5521776010988096,-0.14288505612116814,741.6620299880054,27330.178,550062.566725929
1991-02-01,682.1395454545456,874.0958914681524,2.4351853683000435,-0.7444863729905258,3109.215,1978.1180000000002,1930.6129999999998,381.6675,1128.381,0.47210978459630887,1.4319534618145688,628.7740963209018,23737.416,395356.86420416663
1991-03-01,743.3119090909094,983.4575047434678,2.444478415194543,-0.603046348416608,3109.215,2017.3770833333335,1930.6129999999998,381.6675,1244.899,0.6595039221295348,-0.27600621583271245,583.9263864160531,24208.525,340970.0247529097
1991-04-01,756.9797272727272,986.616922645979,2.4426174752304255,-0.6060340861458964,3109.215,1991.2243333333333,1796.6455,367.08849999999995,1244.899,0.7453261004201714,-0.12384081862771541,592.4087223846293,23894.692,350948.09435738885
1991-05-01,724.1342727272727,976.1539288648069,2.4418574375261186,-0.5960864692198657,3109.215,1979.5666666666666,1726.6995000000002,367.08849999999995,1244.899,0.7869155983773943,-0.2537806802688616,595.6383470493838,23754.800000000003,354785.04047572217
1991-06-01,736.2913636363636,977.3682199997625,2.439881244847871,-0.18475027506448205,3109.215,1911.2256666666665,1679.568,246.70849999999996,1244.899,1.072003260501956,-0.3233013866991099,596.682120451129,22934.708000000002,356029.5528660556
1991-07-01,827.2235454545454,1065.5913619249986,2.4306357630111592,-0.9451383143884011,3109.215,1979.8908333333331,1679.568,246.70849999999996,1244.899,0.8567705840055428,0.8087396484146706,674.657639313308,23758.69,455162.93028380553
1991-08-01,965.4754545454545,1180.7953968313684,2.4274819836523855,-0.9595512592846664,3109.215,1957.9414166666666,1619.8105,186.95100000000002,1244.899,0.8704242009132603,-0.09088933557885583,687.487355357471,23495.297,472638.8637764096
1991-09-01,827.8678181818182,1076.7115541982755,2.425352402380034,-0.972004343870974,3109.215,1944.9075,1591.4319999999998,164.83699999999976,1244.899,0.8713591591019746,-0.5411719678439735,695.9033228980755,23338.89,484281.43482058326
1991-10-01,762.5569999999999,1050.5422298513238,2.4359323270664692,0.2770064809857846,3079.41,1823.8578333333332,1591.4319999999998,162.14350000000002,1244.899,1.3407632370153493,-0.233320776092989,602.9814301260077,21886.293999999998,363586.6050768055
1991-11-01,706.8658333333333,1006.5626253630472,2.5195448715548796,0.596647175672802,3079.41,1818.2443076923078,1656.619,217.4949999999999,1244.899,1.4220557829042597,-0.18969609010113048,579.6520893844439,23637.176,335996.5447277514
1991-12-01,541.513,842.017410067017,2.440518052891946,0.916948044616972,3079.41,1813.1458333333333,1591.4319999999998,155.87900000000002,1426.595,1.6348221527473523,-0.5043709671657882,577.8448957126288,21757.75,333904.72350113885
1992-01-01,524.2560833333333,816.8177906979545,2.524033602498574,1.1944340010408325,3079.41,1816.801923076923,1656.619,204.05600000000004,1426.595,1.68054608484385,-0.39576899471002563,555.3198615904532,23618.425,308380.1486768402
