timestamp;m3
199001;27403.51087
199002;24210.89312
199003;25753.56341
199004;24319.42754
199005;28437.04348
199006;28335.14312
199007;30619.07971
199008;32252.92754
199009;28515.50906
199010;29832.68659
199011;26506.21558
199012;25689.29167
199101;26679.59601
199102;17678.68478
199103;20502.15217
199104;29193.2808
199105;32549.88225
199106;28984.30254
199107;31591.75
199108;30124.7663
199109;26261.62138
199110;32922.13225
199111;26547.8442
199112;26403.26449
199201;26835.03804
199202;26242.12681
199203;28778.25362
199204;27770.69565
199205;29219.11957
199206;30684.70471
199207;32453.6413
199208;31362.46558
199209;30410.15761
199210;32033.90036
199211;30619.4692
199212;30391.74638
199301;27446.62681
199302;27783.11957
199303;31813.23188
199304;30434.98188
199305;32392.69203
199306;34346.29529
199307;34208.60326
199308;33207.20833
199309;30751.74638
199310;31950.5471
199311;30394.56522
199312;32368.15399
199401;29260.83514
199402;28934.3279
199403;31764.63406
199404;30839.30797
199405;31281.5779
199406;34796.5779
199407;33956.7192
199408;37780.67029
199409;36000.39312
199410;34896.38225
199411;35766.27717
199412;37449.73732
199501;35928.92935
199502;33608.71377
199503;39610.02174
199504;36895.88406
199505;38290.83514
199506;41516.68841
199507;38899.9692
199508;40868.91486
199509;40170.41304
199510;41239.84239
199511;40235.58333
199512;36328.02717
199601;38661.41667
199602;36965.39855
199603;39675.23007
199604;41625.32428
199605;44973.59964
199606;44569.14312
199607;53421.66304
199608;49094.40036
199609;48001.45109
199610;49783.11232
199611;46149.53804
199612;46741.43116
199701;45990.31703
199702;43768.72826
199703;46898.35145
199704;49692.13043
199705;52122.84964
199706;51174.08696
199707;54879.92754
199708;52691.88406
199709;52826.94203
199710;55424.88225
199711;51363.3279
199712;52237.69203
199801;49041.00362
199802;46017.80978
199803;52558.18478
199804;51720.98732
199805;55884.41486
199806;57562.1087
199807;59443.30254
199808;57048.80435
199809;57755.5779
199810;58552.19022
199811;54635.82971
199812;55864.98913
199901;52298.87818
199902;55854.274545
199903;59409.67091
199904;59435.70727
199905;59393.79273
199906;62502.89273
199907;61660.72
