timestamp;m3
199001;1310.456522
199002;1212.697464
199003;1268.0
199004;1557.637681
199005;1417.019928
199006;1301.731884
199007;1639.318841
199008;1464.824275
199009;918.1902174
199010;1586.735507
199011;1882.293478
199012;1322.498188
199101;1441.077899
199102;1302.86413
199103;1043.583333
199104;1643.398551
199105;1560.824275
199106;1377.596014
199107;1970.59058
199108;2089.644928
199109;1380.505435
199110;1393.603261
199111;948.6195652
199112;1968.791667
199201;1750.371377
199202;1153.59058
199203;1530.70471
199204;1569.735507
199205;1737.927536
199206;1827.851449
199207;1568.903986
199208;1911.673913
199209;1670.777174
199210;1412.338768
199211;2163.88587
199212;1644.063406
199301;1374.358696
199302;1819.525362
199303;1678.922101
199304;1738.155797
199305;1780.050725
199306;1581.110507
199307;1830.126812
199308;1338.746377
199309;1726.887681
199310;1527.311594
199311;1821.188406
199312;1817.068841
199401;1803.878623
199402;1692.099638
199403;1948.255435
199404;1625.106884
199405;1798.157609
199406;1669.711957
199407;1827.396739
199408;1641.802536
199409;1549.048913
199410;1762.608696
199411;1657.452899
199412;2415.802536
199501;1467.094203
199502;1999.641304
199503;1935.492754
199504;2320.179348
199505;2033.722826
199506;1991.206522
199507;1621.759058
199508;1478.224638
199509;1566.463768
199510;1697.847826
199511;1971.21558
199512;2567.427536
199601;1853.067029
199602;1934.507246
199603;2052.728261
199604;1743.731884
199605;2179.15942
199606;1782.807971
199607;2184.688406
199608;1996.487319
199609;1671.938406
199610;2274.568841
199611;2188.802536
199612;2339.777174
199701;2066.878623
199702;2050.188406
199703;2090.168478
199704;2406.586957
199705;2058.432971
199706;2134.32971
199707;2351.425725
199708;2228.596014
199709;2164.112319
199710;2524.985507
199711;2432.286232
199712;2385.483696
199801;2297.226449
199802;2123.757246
199803;2390.557971
199804;2066.309783
199805;2368.085145
199806;2328.981884
199807;2264.21558
199808;2145.96558
199809;2242.327899
199810;1941.083333
199811;2397.911232
199812;2500.269928
199901;2412.023636
199902;2113.18
199903;2573.825455
199904;2140.127273
199905;2033.574545
199906;2337.898182
199907;2337.547273
199908;1976.069091
199909;1760.943636
199910;2095.834545
199911;2034.405455
199912;2505.445455
200001;1959.303636
200002;2216.092727
200003;2304.509091
200004;2189.572727
200005;2267.374545
200006;2058.098182
200007;2199.28
200008;2148.732727
200009;2241.696364
200010;2173.758182
200011;2372.981818
200012;2197.781818
200101;2249.263636
200102;2063.527273
200103;2040.796364
200104;2178.643636
200105;1993.481818
200106;2487.825455
200107;1848.301818
200108;2672.274545
200109;1772.463636
200110;2705.469091
200111;2273.918182
200112;2525.850909
200201;1805.521818
200202;1817.930909
200203;2210.361818
200204;1470.507273
200205;2463.750909
200206;1277.294545
200207;2100.807273
200208;1582.354545
200209;1849.205455
200210;2020.321818
200211;2531.030909
200212;2360.007273
200301;1523.787273
200302;1601.487273
200303;1624.803636
200304;1715.052727
200305;1647.732727
200306;1582.825455
200307;1821.265455
200308;1531.872727
200309;1519.992727
200310;1886.78
200311;1516.649091
200312;2097.583636
200401;1679.136364
200402;1470.783636
200403;1690.696364
200404;1690.28
200405;2005.910909
200406;1482.385455
200407;1798.212727
200408;1683.996364
200409;1336.992727
200410;1442.374545
200411;1951.441818
200412;1664.852727
200501;1291.527174
200502;1427.150362
200503;1751.664855
200504;1401.762681
200505;1908.028986
200506;1652.182971
200507;1466.467391
200508;1812.365942
200509;1486.211957
200510;1461.57971
200511;1713.32971
200512;1571.599638
200601;1852.71558
200602;1458.043478
200603;2098.028986
200604;1966.643116
200605;1749.827899
200606;1703.054348
200607;1415.630435
200608;1563.472826
200609;1479.358696
200610;1527.237319
200611;1681.923913
200612;1891.40942
200701;1995.71941
200702;1694.030434
200703;1903.553687
200704;2147.030415
200705;2069.165315
200706;2054.122326
200707;2016.64812
200708;1989.315398
200709;1702.806495
200710;2085.415828
200711;2144.693829
200712;1989.30613
200801;1951.321637
200802;2086.789855
200803;2174.362319
200804;2216.637681
200805;2510.853261
200806;1942.333616
200807;2190.126812
200808;2380.914443
