timestamp;m3
199001;11413.06341
199002;9597.782609
199003;9974.719203
199004;10553.5779
199005;11193.13043
199006;11360.11594
199007;11530.88043
199008;12576.38587
199009;10864.52899
199010;12057.51268
199011;11260.51087
199012;11903.94746
199101;10764.77536
199102;7429.070652
199103;9444.963768
199104;11288.63949
199105;11473.30978
199106;12335.07971
199107;13082.83152
199108;11430.4058
199109;10313.6087
199110;13689.91304
199111;10928.69746
199112;11922.61413
199201;11325.25725
199202;9763.425725
199203;11903.43116
199204;11246.23732
199205;10920.75
199206;12635.38043
199207;13292.63406
199208;11467.82609
199209;11556.60507
199210;12373.22826
199211;11629.65036
199212;13394.76993
199301;9717.413043
199302;10518.38768
199303;11641.625
199304;11269.72826
199305;11219.1558
199306;12396.2029
199307;12449.94746
199308;12112.36957
199309;11565.93841
199310;12153.37862
199311;11764.31341
199312;14362.2337
199401;10673.09601
199402;10901.78442
199403;11835.13043
199404;12351.87319
199405;12401.55254
199406;12886.52899
199407;12820.53623
199408;13890.62138
199409;13613.71558
199410;13101.70833
199411;13852.19746
199412;14552.20471
199501;12211.67029
199502;11828.94565
199503;14416.77536
199504;12401.45833
199505;14511.11594
199506;14156.11957
199507;14221.34964
199508;14578.85507
199509;15173.16667
199510;13986.60326
199511;14583.08333
199512;15501.05435
199601;13112.02899
199602;12715.96377
199603;14615.88587
199604;14444.99094
199605;15252.69203
199606;15084.29167
199607;16186.0942
199608;15760.71196
199609;14498.62138
199610;15765.95833
199611;14136.5779
199612;16303.6558
199701;14093.97645
199702;13345.91304
199703;14853.71558
199704;14803.2029
199705;16136.23913
199706;14852.08333
199707;16425.16486
199708;14455.56884
199709;15583.30616
199710;15375.73188
199711;15560.39855
199712;16929.77717
199801;12680.93659
199802;13147.18478
199803;14434.92391
199804;14213.20833
199805;14383.02899
199806;13813.05435
199807;14560.28442
199808;14650.68659
199809;15789.96377
199810;15122.36957
199811;14415.02174
199812;15978.43297
199901;14249.86909
199902;13258.66545
199903;15457.83818
199904;14672.61636
199905;15228.54
199906;15941.47091
199907;17161.91636
199908;15988.46909
199909;15796.28364
199910;15558.33455
199911;15388.14364
199912;16567.97091
200001;15732.84182
200002;14018.14182
200003;16120.92727
200004;15415.42364
200005;16602.36545
200006;16376.25455
200007;16851.03818
200008;17637.74
200009;17028.55273
200010;17017.56182
200011;15900.77455
200012;16374.05818
200101;17061.49273
200102;16749.99091
200103;16438.48909
200104;15212.16182
200105;16538.82182
200106;17339.25818
200107;17283.03091
200108;16543.57455
200109;16365.01818
200110;17267.95636
200111;16306.42364
200112;16400.32364
200201;14793.22545
200202;14433.68545
200203;17521.47273
200204;14322.98182
200205;16192.25091
200206;13444.54182
200207;15845.24909
200208;14799.72364
200209;16086.25636
200210;15631.63273
200211;15146.91273
200212;16352.17636
200301;12611.30909
200302;14020.29273
200303;13180.35273
200304;13774.93455
200305;13424.59636
200306;14883.10727
200307;15725.27091
200308;16222.40545
200309;15058.12727
200310;16086.59091
200311;14472.20909
200312;15916.63818
200401;15211.29818
200402;13535.51818
200403;16107.17455
200404;14412.19273
200405;13700.74182
200406;14005.38909
200407;14817.36364
200408;14342.23455
200409;14554.82727
200410;13306.70364
200411;14076.9
200412;14418.32
200501;13603.11413
200502;12144.19203
200503;13066.8913
200504;13387.64493
200505;13496.27174
200506;14268.0779
200507;14874.9837
200508;15313.86775
200509;14799.58696
200510;14166.61051
200511;14850.0163
200512;15528.72645
200601;13853.50906
200602;12834.07609
200603;14670.40761
200604;13731.16848
200605;15180.37138
200606;14995.2971
200607;16102.57428
200608;16246.02899
200609;15315.82246
200610;15351.7808
200611;15020.40942
200612;15505.58877
200701;15148.9077
200702;13392.32512
200703;15539.80335
200704;15006.26992
200705;16026.21452
200706;16300.69585
200707;15967.87553
200708;17694.86126
200709;15650.32796
200710;16324.38522
200711;15885.0813
200712;16270.55272
200801;15960.33321
200802;14550.05797
200803;15448.90942
200804;15785.4058
200805;16519.07246
200806;16081.73618
200807;17828.12681
200808;16916.15289
200809;16224.01812
200810;17401.96362
200811;15157.27554
200812;17015.4596
200901;15570.5471
200902;14338.34601
200903;15746.24638
200904;16218.28804
200905;16242.00626
200906;16894.63671
200907;17787.12602
200908;17499.62166
200909;17613.99275
200910;17700.23551
200911;16588.85326
200912;17955.50914
201001;16329.28442
201002;14950.82456
201003;16946.50906
201004;16641.83877
201005;16890.66581
201006;17022.4221
201007;18420.69366
201008;18484.19928
201009;18101.47101
201010;17482.81703
201011;17479.69384
201012;18656.36051
201101;17102.18363
201102;16185.41654
201103;18194.78636
201104;17293.57268
201105;18654.83161
201106;18347.58758
201107;19004.47464
201108;20423.51271
201109;18718.96739
201110;17981.93659
201111;18293.30388
201112;19232.00725
201201;17800.18659
201202;17481.98913
201203;18941.59239
201204;17249.09369
201205;18763.42126
201206;18300.24121
201207;19206.22616
201208;20284.22283
201209;18292.51971
201210;19654.30616
201211;18292.89695
201212;18970.83152
201301;18962.31703
201302;17026.83152
201303;17758.73188
201304;18934.85122
201305;18877.39317
201306;18271.94815
201307;20771.39493
201308;20589.30435
201309;19419.28986
201310;20184.72484
201311;19171.17282
201312;19598.32765
201401;20083.40399
201402;18391.07428
201403;19105.74638
201404;19405.80435
201405;19927.57971
201406;19243.55072
201407;21859.74819
201408;20682.0308
201409;21401.48188
201410;20934.88949
201411;19483.03623
201412;21454.71558
201501;20346.10145
201502;18434.3913
201503;20259.51268
201504;19955.60145
201505;19479.83514
201506;20505.46739
201507;22035.19384
201508;21590.4221
201509;20552.93116
201510;20219.87681
201511;18847.77899
201512;20538.56884
201601;18787.36232
201602;19004.23007
201603;20183.27899
201604;19345.7663
201605;20254.29348
201606;20661.34601
201607;20302.51449
201608;22483.67391
201609;20526.78261
201610;20173.77899
201611;20078.42754
201612;21071.13587
201701;19879.97283
201702;18209.05978
201703;21517.43045
201704;19024.02717
201705;21471.91304
201706;21187.69808
201707;22024.02536
201708;22988.71145
201709;21811.09234
201710;20832.52444
201711;19776.29038
201712;20369.97426
201801;18971.20833
201802;18158.19384
201803;19555.9692
201804;19959.16667
201805;17018.91123
201806;24504.90761
201807;20922.54529
201808;21398.88043
201809;20333.69384
201810;20064.99819
201811;19699.56522
201812;19464.24094
201901;19858.92029
201902;18705.60507
201903;19382.96558
201904;19693.06522
201905;20590.43478
201906;19508.37138
201907;22179.13587
201908;21513.69203
201909;20975.35326
201910;21493.59058
201911;19785.0
201912;20910.51449
202001;19492.17029
202002;18249.93116
202003;21706.09783
202004;20644.58696
202005;21496.05435
202006;22558.11775
202007;23180.5
202008;22694.80978
202009;21453.61413
202010;21540.71377
202011;19888.71014
202012;21866.59601
202101;20214.01268
202102;18281.13406
202103;21414.43478
202104;19950.93297
202105;20734.10507
202106;21485.74638
202107;22033.71739
202108;21130.5
202109;20369.53442
202110;19822.06159
202111;18804.01812
202112;19934.01993
202201;18965.33152
202202;18286.75543
202203;21143.69022
202204;19067.4837
202205;20477.42572
202206;20710.40399
202207;21477.25906
