timestamp;m3
199001;11934.37755
199002;10493.05714
199003;10388.36735
199004;16113.30102
199005;8766.553061
199006;7977.865306
199007;9509.439796
199008;9020.238776
199009;8901.136735
199010;5622.366327
199011;20713.06327
199012;11228.22653
199101;10603.52143
199102;8591.359184
199103;8188.128571
199104;11316.26429
199105;11180.903575
199106;11045.54286
199107;10936.6949
199108;11228.712245
199109;11520.72959
199110;10912.62857
199111;10545.88776
199112;11645.91735
199201;12675.32041
199202;11291.54898
199203;15757.21837
199204;13175.74796
199205;13776.35816
199206;20369.0102
199207;14055.1551
199208;15428.6
199209;16443.95306
199210;15481.42857
199211;16702.56122
199212;17872.75612
199301;14959.37347
199302;13057.56327
199303;19791.6398
199304;21822.63571
199305;17830.21633
199306;18675.08571
199307;19323.77347
199308;21157.9898
199309;18694.6449
199310;18843.17347
199311;23130.52959
199312;22578.61224
199401;19318.8898
199402;18244.94694
199403;25723.33878
199404;18630.45204
199405;22331.0898
199406;16800.20918
199407;22863.74286
199408;22546.08265
199409;24856.94388
199410;25809.20918
199411;21977.11939
199412;26477.46429
199501;28227.79694
199502;18514.13776
199503;27274.3551
199504;21617.74082
199505;22834.31327
199506;20908.22041
199507;24921.07449
199508;23152.16327
199509;22065.91735
199510;26394.21633
199511;24014.05
199512;22493.32449
199601;28654.21633
199602;22311.23367
199603;27524.4551
199604;26508.01327
199605;30931.81531
199606;25092.30102
199607;30018.71633
199608;29217.42449
199609;28130.69796
199610;30640.41122
199611;30623.26224
199612;25685.98469
199701;29621.16429
199702;24023.11122
199703;25725.8
199704;29921.92449
199705;27765.28367
199706;28273.07551
199707;28317.74694
199708;29098.71939
199709;29879.69184
199710;35780.43571
199711;29759.06633
199712;29885.88469
199801;34006.74796
199802;29702.75204
199803;30943.92245
199804;34938.92551
199805;33695.65
199806;33757.41122
199807;40695.41327
199808;38902.32551
199809;39863.13878
199810;39570.86735
199811;36166.30612
199812;36748.55816
199901;36249.86224
199902;38499.31633
199903;41784.75408
199904;38941.1602
199905;38904.61735
199906;39001.91327
199907;37318.59898
199908;40532.66429
199909;45036.21531
199910;39883.98163
199911;40726.12347
199912;38863.39796
200001;35485.94898
200002;33303.20816
200003;40863.10204
200004;37949.24286
200005;47677.91531
200006;40642.48673
200007;43869.43776
200008;42223.72755
200009;40579.34694
200010;39021.99796
200011;36271.41224
200012;35008.44082
200101;32834.55918
200102;34732.71122
200103;40230.09592
200104;36223.06531
200105;36111.47755
200106;34947.47347
200107;38414.81939
200108;39038.19082
200109;36904.76735
200110;37605.36122
200111;37954.91939
200112;34084.96122
200201;36403.61224
200202;31813.67551
200203;29820.99184
200204;31404.41633
200205;31267.04388
200206;31423.42857
200207;32976.08367
200208;34986.25816
200209;33744.31531
200210;34548.56735
200211;31390.19898
200212;33520.74796
200301;33487.72551
200302;26794.8449
200303;29790.65306
200304;28676.74388
200305;25107.88061
200306;13759.5949
200307;18313.66531
200308;29111.02551
200309;31078.18673
200310;25979.25102
200311;25455.25102
200312;29365.98265
200401;24581.32347
200402;24646.25714
200403;26529.00918
200404;22838.81327
200405;25105.66327
200406;25830.69796
200407;29807.81429
200408;30316.68673
200409;31165.55408
200410;29558.15714
200411;29542.63673
200412;28112.57041
200501;28092.84388
200502;24545.22347
200503;26583.19388
200504;26010.47755
200505;27593.1602
200506;27851.90408
200507;29843.32857
200508;30311.62041
200509;30067.39184
200510;28434.65918
200511;27983.37143
200512;29760.03469
200601;26691.02755
200602;24719.34592
200603;26840.01327
200604;22267.56429
200605;24559.05204
200606;26979.8
200607;25584.13469
200608;27653.13061
200609;30760.34592
200610;31368.61531
200611;30664.97755
200612;24935.84184
200701;26849.65604
200702;23974.05262
200703;26614.97125
200704;26148.07308
200705;25993.10034
200706;29392.005
200707;31587.86597
200708;33173.1209
200709;35226.66642
200710;36718.232
200711;33863.85015
200712;32824.958
200801;35427.951
200802;30295.976
200803;33033.83
200804;34239.93435
200805;28917.84802
200806;29470.533
200807;30666.53058
200808;34284.621
200809;31197.255
200810;27276.07664
200811;24826.186
200812;29260.19948
200901;26737.47624
200902;24214.753
200903;23344.539
200904;23162.267
200905;23818.982
200906;23371.109
200907;24895.513
200908;24379.62
200909;23653.487
200910;24175.153
200911;23443.878
200912;21680.437
201001;21554.006
201002;20211.999
201003;22892.781
201004;21199.625
201005;22121.393
201006;21880.435
201007;24181.324
201008;24100.758
201009;23303.66
201010;22600.858
201011;20573.734
201012;24162.952
201101;23944.097
201102;22672.858
201103;27688.058
201104;21955.619
201105;24728.037
201106;23667.91
201107;25125.491
201108;26477.155
201109;28792.884
201110;28951.441
201111;27224.077
201112;30765.961
201201;31876.804
201202;29615.476
201203;30199.156
201204;26018.048
201205;31447.515
201206;23265.199
201207;28612.666
201208;28240.451
201209;22838.502
201210;28684.715
201211;22425.26
201212;24150.726
201301;25747.377
201302;25491.599
201303;22280.896
201304;29217.461
201305;28133.966
201306;23121.254
