timestamp;m3
199001;18251.00816
199002;13803.07041
199003;15038.07041
199004;24146.76224
199005;11528.72755
199006;11981.18878
199007;13717.82347
199008;23011.14286
199009;13339.99796
199010;7280.159184
199011;18493.76735
199012;10403.24286
199101;13343.60408
199102;8844.65102
199103;10243.82347
199104;9247.827551
199105;3543.826531
199106;12854.71224
199107;14139.83776
199108;27541.03163
199109;18861.97245
199110;15679.18061
199111;10454.03673
199112;11639.33163
199201;10646.16837
199202;9742.940816
199203;11656.46224
199204;11369.26224
199205;13307.84796
199206;14636.76837
199207;13972.50714
199208;14977.45918
199209;14114.98571
199210;10200.06327
199211;11754.05918
199212;10049.31327
199301;9207.444898
199302;9434.007143
199303;10528.9
199304;10598.38673
199305;9962.788776
199306;10552.07857
199307;9833.847959
199308;12813.62245
199309;11891.11735
199310;10188.80204
199311;11106.64694
199312;7498.140816
199401;9785.169388
199402;7690.344898
199403;9510.09898
199404;8586.50102
199405;8270.8
199406;11250.82755
199407;11657.85408
199408;13398.39388
199409;12256.25816
199410;13279.34898
199411;13269.84082
199412;8565.086735
199501;10434.62041
199502;10250.57755
199503;10091.70612
199504;8326.467347
199505;5733.29898
199506;7638.408163
199507;7439.418367
199508;4533.133673
199509;7977.891837
199510;9456.231633
199511;7797.376531
199512;8220.373469
199601;7115.890816
199602;7847.987755
199603;7075.402041
199604;8637.917347
199605;8111.783673
199606;8285.962245
199607;10449.71531
199608;9783.434694
199609;11602.03061
199610;11861.33469
199611;10182.61735
199612;10883.62551
199701;11671.23163
199702;10299.96327
199703;11781.41633
199704;10044.77245
199705;10381.63163
199706;9442.439796
199707;12139.17041
199708;12364.37857
199709;12589.58673
199710;12411.32449
199711;9248.314286
199712;10859.8898
199801;10347.95714
199802;7846.10102
199803;10845.11939
199804;11036.18061
199805;10189.67245
199806;12090.3
199807;12253.41122
199808;11075.37653
199809;15512.20306
199810;14279.82041
199811;12643.95918
199812;12812.26939
199901;11438.06633
199902;11848.15306
199903;13688.80612
199904;11758.92857
199905;12515.0
199906;13948.91837
199907;13204.19388
199908;13756.87245
199909;13182.83469
199910;11368.26122
199911;11929.00918
199912;12629.19388
200001;11041.97551
200002;11129.38469
200003;11542.41122
200004;8119.354082
200005;9839.434694
200006;8528.790816
200007;9624.70102
200008;10077.26327
200009;9534.102041
200010;7764.632653
200011;8703.244898
200012;6941.887755
200101;6834.112245
200102;4971.726531
200103;6663.691837
200104;6232.660204
200105;5923.676531
200106;5663.821429
200107;6081.617347
200108;6180.45102
200109;4727.408163
200110;5431.737755
200111;5328.153061
200112;4568.791837
200201;5577.441837
200202;4983.576531
200203;4826.458163
200204;4165.936735
200205;4170.60102
200206;4157.567347
200207;4144.468367
200208;4711.635714
200209;6520.164286
200210;5919.90102
200211;4031.754082
200212;3882.922449
200301;3584.596939
200302;3264.576531
200303;3229.966327
200304;3706.929592
200305;3406.577551
200306;3082.27551
200307;3391.829592
200308;3080.727551
200309;3095.937755
200310;3035.891837
200311;3066.695918
200312;8840.855104
200401;5523.825511
200402;2206.795918
200403;2621.642857
200404;2218.362245
200405;1953.789796
200406;2647.552041
200407;2632.030612
200408;3113.261224
200409;2965.844898
200410;2619.857143
200411;2256.521429
200412;2426.721429
200501;2284.189796
200502;2234.115306
200503;2468.277551
200504;2207.210204
200505;2136.530612
200506;2317.388776
200507;2495.359184
200508;2407.423469
200509;2952.39898
200510;2034.892857
200511;2064.776531
200512;3065.617347
200601;2209.961224
200602;1782.082653
200603;1801.535714
200604;1546.897959
200605;2499.17551
200606;1602.954082
200607;1459.785714
200608;1552.389796
200609;1509.930612
200610;1776.809184
200611;2508.028571
200612;964.9897959
200701;1378.028131
200702;1233.371087
200703;1286.2256045
200704;1339.080122
200705;1404.612985
200706;1332.52
200707;1368.807104
200708;1380.754617
200709;1238.504867
200710;1423.65
200711;1153.09987
200712;4849.069935
200801;8545.04
200802;7771.142
200803;7283.647
200804;2438.865446
200805;6517.500339
200806;7542.088
200807;1530.254192
200808;541.54
200809;723.6
200810;965.5156293
200811;759.51
200812;1270.373496
200901;1346.475
200902;1060.24
200903;1206.123
200904;704.824
200905;991.119
200906;865.133
200907;1338.68
200908;1402.12
200909;1674.41
200910;1905.3
200911;1179.01
200912;999.33
201001;1063.716
201002;1022.204
201003;1731.98
201004;1265.42
201005;1162.747
201006;1111.23
201007;1339.41
201008;1023.08
201009;1115.15
201010;1394.1
201011;1338.01
201012;1652.57
201101;1511.986
201102;1724.02
201103;1765.75
201104;1533.2
201105;1570.9
201106;1464.54
201107;4115.171
201108;1199.25
201109;3455.994
201110;3933.194
201111;2843.443
201112;2727.988
201201;1154.98
201202;1141.08
201203;1175.22
201204;1254.19
201205;1873.732
201206;1044.92
201207;994.89
201208;1584.42
201209;2129.87
201210;11160.59
201211;19070.371
201212;15855.848
201301;48485.144
201302;41010.52
201303;48904.568
201304;43591.598
201305;61066.779
201306;51988.407
201307;6984.217
201308;1989.794
201309;29779.704
201310;38479.729
201311;32399.424
201312;30110.101
201401;54105.647
201402;47644.637
201403;33586.2
201404;45880.825
201405;35644.942
201406;43379.849
201407;39884.75
201408;79277.071
201409;71672.384
201410;72201.682
201411;73662.01
201412;64062.058
201501;37558.692
201502;57862.1
201503;57771.091
201504;41768.31
201505;37152.88
201506;43874.69
201507;31602.35
201508;56665.533
201509;48439.01
201510;40915.576
201511;52516.27
201512;35245.37
201601;48087.79
201602;32954.18
201603;27500.32
201604;42207.31
201605;25290.35
201606;21357.72
201607;12374.83
201608;11228.08
201609;25393.9
201610;42086.88
201611;26994.79
201612;29478.424
201701;25855.76
201702;12666.7
201703;42948.83
201704;25863.25
201705;9027.57
201706;18402.23
201707;18579.46
201708;49280.75
201709;60328.14
201710;71178.02
201711;46416.284
201712;12564.1
201801;13943.728
201802;11147.91
201803;40736.36
201804;17369.37
201805;548.65
201806;406.79
201807;3968.55
201808;62671.72
201809;42280.32
201810;4022.85
201811;822.45
201812;10819.055
201901;7048.48
201902;21732.71
201903;17088.76
201904;13219.76
201905;8229.44
201906;267.685
201907;286.93
201908;228.46
201909;226.43
201910;668.5
201911;431.62
201912;215.29
202001;436.18
202002;229.54
202003;209.79
202004;213.14
202005;141.09
202006;146.9
202007;56.45
202008;31.43
202009;155.58
202010;7326.51
202011;11325.625
202012;15324.74
202101;35056.78
202102;4294.81
202103;931.66
202104;82.2
202105;279.72
202106;52175.272
202107;43547.86
202108;61208.846
202109;60419.018
202110;67751.983
202111;42813.61
202112;7522.04
202201;163.52
202202;165.61
202203;98.2
202204;110.42
202205;144.07
202206;185.08
202207;141.31
202208;160.28
202209;232.83
202210;182.53
202211;152.41
202212;203.08
202301;182.21
202302;182.28
202303;116.84
202304;163.18
202305;212.81
202306;113.24
202307;243.6
202308;100.28
202309;145.48
202310;210.67
202311;2089.23
202312;1348.635
202401;608.04
202402;100.05
