timestamp;m3
199001;66030.786
199002;50135.006
199003;47814.672
199004;63763.221
199005;58308.826
199006;52022.751
199007;58381.126
199008;51276.841
199009;61871.202
199010;55452.747
199011;87557.166
199012;77589.675
199101;71410.252
199102;52030.236
199103;52224.336
199104;66706.092
199105;76471.506
199106;60364.092
199107;77286.754
199108;74123.568
199109;63800.221
199110;74505.104
199111;57906.974
199112;73513.771
199201;64303.513
199202;60506.151
199203;57159.164
199204;69358.096
199205;55754.962
199206;65987.803
199207;67767.792
199208;60585.229
199209;58976.799
199210;60743.585
199211;66254.396
199212;73513.45
199301;63726.731
199302;57325.579
199303;72789.046
199304;67029.225
199305;65714.146
199306;73296.694
199307;65673.875
199308;69855.636
199309;67557.076
199310;68579.997
199311;72785.212
199312;82409.152
199401;68821.551
199402;68551.969
199403;79740.649
199404;71894.206
199405;74885.676
199406;73830.408
199407;69718.247
199408;83777.518
199409;89165.961
199410;78483.831
199411;85554.986
199412;97134.42
199501;87057.996
199502;81727.968
199503;94203.995
199504;87186.607
199505;94425.972
199506;91580.749
199507;86901.419
199508;94969.371
199509;92868.807
199510;92375.72
199511;94992.375
199512;107737.245
199601;103143.415
199602;97869.678
199603;109794.05
199604;103252.571
199605;106795.172
199606;96029.141
199607;111902.39
199608;113082.136
199609;111640.471
199610;116835.752
199611;112456.018
199612;130894.146
199701;94959.982
199702;107739.507
199703;115120.343
199704;117947.81
199705;114391.815
199706;109132.775
199707;121615.481
199708;118351.556
199709;118924.003
199710;126010.557
199711;114298.815
199712;148339.169
199801;123654.496
199802;106988.116
199803;121287.19
199804;135668.196
199805;124171.917
199806;125901.96
199807;144131.442
199808;137760.068
199809;142377.889
199810;145037.531
199811;126617.754
199812;159240.124
199901;138249.534
199902;115378.822
199903;144787.811
199904;133767.143
199905;131324.635
199906;128182.813
199907;135277.075
199908;124689.643
199909;126811.462
199910;132734.07
199911;125710.182
199912;159069.0
200001;131275.827
200002;139828.219
200003;132674.662
200004;135278.932
200005;137302.542
200006;141272.276
200007;120306.416
200008;124057.22
200009;127456.768
200010;126089.287
200011;127217.608
200012;140577.245
200101;122255.509
200102;112502.716
200103;123293.775
200104;123539.43
200105;123959.254
200106;127604.314
200107;120760.199
200108;127633.529
200109;121386.159
200110;125633.547
200111;119575.93
200112;128940.831
200201;125036.521
200202;121911.915
200203;117156.469
200204;119121.519
200205;116745.027
200206;107715.611
200207;118555.237
200208;115811.873
200209;115167.816
200210;129892.886
200211;114059.01
200212;133922.527
200301;116698.831
200302;100447.38
200303;106600.294
200304;123200.617
200305;133466.803
200306;116988.301
200307;128198.869
200308;121010.692
200309;123245.078
200310;134113.546
200311;122919.555
200312;153266.743
200401;127894.463
200402;119383.604
200403;132295.704
200404;137752.619
200405;120190.393
200406;120698.907
200407;135501.694
200408;131434.524
200409;138819.452
200410;133061.864
200411;127756.453
200412;156025.117
200501;127580.029
200502;136381.76
200503;147905.192
200504;146228.676
200505;147647.232
200506;145773.752
200507;143831.976
200508;162848.238
200509;142975.414
200510;130628.137
200511;133371.292
200512;159285.79
200601;132396.745
200602;131399.34
200603;141531.235
200604;135684.076
200605;137112.974
200606;130725.529
200607;130068.334
200608;140252.634
200609;137611.486
200610;138167.385
200611;134882.847
200612;155973.816
200701;131591.4971
200702;122115.0331
200703;141969.5104
200704;134296.2119
200705;138698.5093
200706;134269.0
200707;131978.6688
200708;138544.1262
200709;129475.4577
200710;142548.9645
200711;135761.0356
200712;157981.4247
200801;134848.327
200802;130643.7131
200803;135966.3483
200804;141287.9821
200805;139722.5068
200806;135282.7567
200807;144767.5635
200808;140052.4822
200809;145922.596
200810;149011.2447
200811;135470.9117
200812;166689.0593
200901;133075.4634
200902;126710.0003
200903;145902.7241
200904;124178.485
200905;124143.639
200906;124869.101
200907;129177.399
200908;123331.73
200909;128418.606
200910;141648.652
200911;132294.718
200912;170312.403
201001;164565.738
201002;154863.904
201003;169615.039
201004;152586.303
201005;145530.547
201006;145753.453
201007;154347.641
201008;151990.411
201009;152006.113
201010;153717.636
201011;156972.639
201012;183715.744
201101;158439.359
201102;159408.839
201103;217580.231
201104;223972.225
201105;184734.99
201106;178740.576
201107;189658.751
201108;202203.319
201109;213003.243
201110;208506.461
201111;213801.837
201112;252955.443
201201;215973.73
201202;214505.151
201203;231519.338
201204;220432.411
201205;227628.552
201206;221432.858
201207;225337.944
201208;240679.959
201209;226616.733
201210;245863.738
201211;225959.737
201212;275322.07
