timestamp,F_0,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_20,F_21,F_22,F_23,F_24,F_25,F_26,F_27,F_28,F_29,F_30,F_31,F_32,F_33,F_34,F_35,F_36,F_37,F_38,F_39,F_40,F_41
199201,0.9994620718776882,12.0,-1.0459063590286495,0.48726974991736655,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.9099644225958488e-126,-7.395570986446986e-32,-5.546678239835239e-32,-0.2953852021357741,0.33320158565584507,1.0,12.0,6.0,0.0,0.370586685944608,0.9444840166705286,0.0,6.999694901400537,0.0,1.4901161193847656e-08,2.956663581102974e-10,0.0,0.0,0.0,0.0,2.0,0.6025755616385295,1.0,0.0,0.5272795020497362,0.8959702566511734,-0.3137382952371657,0.2614621470459946,-0.5005389310397133,0.4031070685274059,0.0
199202,1.010562359686712,12.0,-3.5642744044738808,0.4420866270976809,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.2660936910096987e-69,-3.03047337569975e-17,-2.4510136055877216e-18,0.02636159540155871,0.6462746140453723,1.0,11.0,5.0,0.0,0.37298877250884155,0.4125564097446457,0.0,8.427815028068556,0.0,1.4901173587379975e-08,2.964073940158381e-10,0.0,0.0,0.0,0.0,2.0,0.5434245714107182,3.0,0.0,0.5866009183412672,0.9450283388043206,-0.24078140133458803,0.4800274634917561,-0.305931685816878,0.37870430142411254,0.0
199203,0.9376483960446335,12.0,-4.5292368369797265,0.3907868042869266,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.9550433848723833e-69,-5.997228469370404e-17,4.796169115302613e-18,0.06545774830928282,0.6627935258367703,1.0,10.0,4.0,0.0,0.32508065339800873,0.8243655494459207,0.0,5.8964659647772715,0.0,1.4901161193847656e-08,1.042153797263634e-08,0.0,0.0,0.0,0.0,2.0,0.5729210975284156,4.0,0.0,0.5164565925551595,0.7379687503137097,-0.10384647373017111,0.5525438349711753,-0.3159535107077344,0.6226408683605555,0.0
199204,0.8546288807455102,12.0,-4.6460460971033735,0.2654246125835053,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.831976712459172e-73,2.652611837411248e-19,-3.176658610216295e-19,-0.13930204978881047,0.0736330745888221,1.0,9.0,3.0,0.0,0.20815082179983488,0.5131626519049978,0.0,6.724891064841955,0.0,0.7124598541154098,0.0,0.0,0.0,0.0,0.0,2.0,0.4888756589292281,4.0,0.0,0.5220603595266738,0.6743728576434416,-0.02041295098173604,0.4604085390998321,-0.3016412119552338,0.460376043958236,0.0
199205,0.770453689460316,12.0,-5.15374160772562,0.20520383041529427,0.0,0.0,0.0,0.0,1.0,12.0,0.0,5.852199788945993e-70,-6.196670807478227e-17,3.469659634913312e-18,-0.22421460112688238,0.14245990767814415,1.0,8.0,2.0,0.0,0.14665957341602984,0.5832583186908081,0.0,4.081698587457667,0.0,0.8786170651641383,0.0,0.0,0.0,0.0,0.0,2.0,0.4987944201538741,4.0,0.0,0.4513349705992343,0.5752235599045964,-0.052288844218949346,0.2988529469027062,-0.3546255640214117,0.44892667112811185,0.0
199206,0.7349319288210637,12.0,-9.94322147189316,0.14068922558197247,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.3609366529355013e-70,-1.5456435755200787e-17,3.715430358812999e-18,0.06216401879632768,0.3664452881492752,1.0,7.0,1.0,0.0,0.15742336459948367,0.3332764773775222,0.0,5.567466963700528,0.0,1.4901164286301906e-08,2.8173773060676466e-10,0.0,0.0,0.0,0.0,3.0,0.6366207010164165,4.0,0.0,0.2538566335512115,0.3737101440577841,0.027921089844688645,0.3443333834678971,-0.07426396236425699,0.41281662911455835,0.0
199207,0.8330792460364704,12.0,-2.879607948381968,0.3148093745060166,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.7568070342175734e-68,8.646359603134735e-17,4.749162074817857e-18,0.10347319370862151,0.4391758944744913,1.0,6.0,12.0,0.0,0.2908506255577977,0.47003459812008785,0.0,3.5853064735140436,0.0,0.9999999850988072,2.7734553769689577e-15,0.0,0.0,0.0,0.0,3.0,0.6365076912679272,3.0,0.0,0.44176695526512916,0.4560368900835414,0.11186048624253392,0.4183387664506638,-0.09401709230775214,0.36106707067318766,0.0
199208,0.8311702880533287,12.0,-2.8629846446053273,0.35291287753503375,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.073186780763833e-70,1.6655296737369353e-17,9.27294022770072e-19,0.03603743985013003,0.24592106738679703,1.0,5.0,11.0,0.0,0.2304073692818529,0.5311966556287092,0.0,4.626518861604262,0.0,0.9999999850988388,1.7394749660775276e-14,0.0,0.0,0.0,0.0,3.0,0.4852391303643088,1.0,0.0,0.608022505415728,0.8345382625009197,0.016184753620134905,0.3464733909548041,-0.24110168018203412,0.453292570035048,0.0
199209,0.8068242998567949,12.0,-3.145413407245609,0.3725349971974261,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.7171301177516061e-68,-5.564181614703886e-17,3.61532826413024e-18,0.3569265128344303,0.719820323779811,1.0,4.0,10.0,0.0,0.27040514233914437,0.5627800250032435,0.0,4.596236683809387,0.0,1.4901199123414023e-08,2.924818693624943e-10,0.0,0.0,0.0,0.0,3.0,0.44487894043364024,1.0,0.0,0.6808890794095487,1.0566415254571595,0.058828128174583626,0.43875730013530584,-0.2708701635985722,0.48641756916415896,0.0
199210,0.8243563982918493,12.0,-3.8846210117809568,0.3565830098049349,0.0,0.0,0.0,0.0,1.0,12.0,0.0,8.107597943510806e-68,3.5296663796627033e-17,1.5434178331320889e-18,0.24686524761183842,0.7104530589377314,1.0,3.0,9.0,0.0,0.16597066735712296,0.2719079806803626,0.0,1.857944005515197,0.0,1.4901240752613353e-08,2.938075749454082e-10,0.0,0.0,0.0,0.0,3.0,0.4401181552702369,2.0,0.0,0.6739542628834861,1.0155672891448564,0.09655182931873135,0.4430391255267593,-0.2169204354941547,0.33534276105445,0.0
