timestamp;m3
199001;9.567
199002;20.263
199003;7.703
199004;13.042
199005;16.982
199006;6.213
199007;6.493
199008;15.277
199009;23.593
199010;19.928
199011;27.27
199012;26.746
199101;30.953
199102;30.621
199103;27.984
199104;24.941
199105;9.939
199106;14.079
199107;22.212
199108;32.568
199109;21.233
199110;24.756
199111;18.486
199112;20.714
199201;23.041
199202;17.565
199203;17.676
199204;29.761
199205;17.339
199206;15.14
199207;13.806
199208;13.185
199209;13.688
199210;18.66
199211;9.857
199212;11.496
199301;7.461
199302;5.873
199303;12.068
199304;11.874
199305;25.013
199306;23.734
199307;18.991
199308;27.054
199309;22.684
199310;18.995
199311;17.875
199312;17.96
199401;15.627
199402;10.381
199403;17.151
199404;11.663
199405;9.869
199406;8.92
199407;15.564
199408;12.472
199409;23.191
199410;10.47
199411;9.367
199412;10.813
199501;11.684
199502;12.657
199503;11.482
199504;11.801
199505;12.799
199506;9.814
199507;8.76
199508;15.323
199509;14.513
199510;11.777
199511;11.457
199512;17.609
199601;15.786
199602;14.256
199603;15.87
199604;13.315
199605;9.698
199606;13.156
199607;19.184
199608;17.676
199609;22.798
199610;10.562
199611;29.898
199612;20.0
199701;20.0
199702;14.692
199703;36.259
199704;20.818
199705;96.377
199706;26.905
199707;25.923
199708;45.431
199709;46.82
199710;48.945
199711;90.212
199712;56.302
199801;25.263
199802;25.472
199803;38.685
199804;25.189
199805;26.413
199806;46.081
199807;28.505
199808;40.948
199809;45.147
199810;51.205
199811;80.725
199812;30.311
199901;28.069
199902;42.978
199903;50.188
199904;48.841
199905;33.861
199906;52.046
199907;53.364
199908;53.782
199909;35.385
199910;52.273
199911;98.531
199912;40.585
200001;49.431
200002;69.455
200003;7.598
200004;37.083
200005;66.64
200006;46.499
200007;37.154
200008;37.01
200009;34.79
200010;20.081
200011;36.497
200012;78.791
200101;18.068
200102;17.772
200103;60.92
200104;27.496
200105;42.649
200106;50.278
200107;41.711
200108;42.398
200109;19.653
200110;41.841
200111;19.898
200112;21.576
200201;19.939999999999998
200202;18.304
200203;18.844
200204;17.945
200205;20.175
200206;20.28
200207;3.48
200208;17.493
200209;18.098
200210;18.703
200211;22.019
200212;22.013
200301;17.499
200302;18.895
200303;4.733
200304;12.199
200305;9.103
200306;1.5
200307;27.661
200308;17.237
200309;29.501
200310;2.006
200311;15.85
200312;5.453
200401;11.374
200402;15.017
200403;26.757
200404;8.205
200405;7.32
200406;8.583
