timestamp;m3
199001;1174.117
199002;648.583
199003;434.192
199004;913.332
199005;1092.227
199006;1362.952
199007;893.034
199008;929.053
199009;1228.521
199010;990.978
199011;1310.438
199012;939.461
199101;1147.2
199102;976.934
199103;801.552
199104;1226.52
199105;1240.7
199106;906.022
199107;1147.2
199108;976.934
199109;801.552
199110;1226.52
199111;1240.7
199112;906.022
199201;1021.228
199202;968.628
199203;970.114
199204;841.294
199205;625.764
199206;1086.88
199207;1220.56
199208;1006.717
199209;681.14
199210;1016.78
199211;1005.72
199212;859.286
199301;816.45
199302;490.5
199303;776.345
199304;423.5
199305;591.15
199306;866.15
199307;508.5
199308;678.05
199309;451.7
199310;585.4
199311;444.2
199312;750.0
199401;553.5
199402;459.45
199403;480.2
199404;576.9
199405;447.4
199406;236.45
199407;394.3
199408;311.311
199409;380.95
199410;351.85
199411;303.15
199412;366.3
199501;416.4
199502;200.25
199503;342.85
199504;255.8
199505;433.4
199506;754.35
199507;449.8
199508;364.0
199509;484.65
199510;384.1
199511;400.95
199512;525.7
199601;591.7
199602;339.0
199603;629.1
199604;524.65
199605;578.7
199606;566.2
199607;537.4
199608;472.8
199609;403.2
199610;400.0
199611;396.7
199612;642.2
199701;481.0
199702;306.0
199703;354.0
199704;351.0
199705;370.0
199706;379.0
199707;447.42
199708;106.0
199709;374.0
199710;402.208
199711;521.208
199712;410.208
199801;658.208
199802;419.208
199803;463.208
199804;752.208
199805;525.208
199806;505.0
199807;479.208
199808;388.208
199809;348.208
199810;391.208
199811;353.208
199812;483.208
199901;532.208
199902;324.208
199903;328.208
199904;345.208
199905;314.708
199906;315.208
199907;332.208
199908;387.208
199909;252.208
199910;246.208
199911;307.208
199912;426.208
200001;410.416
200002;254.208
200003;249.208
200004;324.208
200005;385.208
200006;309.208
200007;325.208
200008;319.208
200009;378.208
200010;350.208
200011;280.208
200012;157.208
200101;315.208
200102;210.208
200103;323.572
200104;260.0
200105;455.0
200106;465.0
200107;241.0
200108;326.2
200109;352.0
200110;261.0
200111;275.0
200112;206.0
200201;297.0
200202;241.0
200203;283.0
200204;155.0
200205;256.0
200206;214.0
200207;243.0
200208;183.0
200209;254.0
200210;222.0
200211;188.0
200212;203.0
200301;319.0
200302;183.0
200303;205.0
200304;80.0
200305;258.0
200306;195.0
200307;235.0
200308;230.0
200309;180.0
200310;200.0
200311;215.0
200312;213.0
200401;225.0
200402;245.0
200403;220.0
200404;130.0
200405;220.0
200406;125.0
200407;150.0
200408;145.0
200409;150.0
200410;110.0
200411;170.0
200412;133.0
200501;195.0
200502;135.0
200503;175.0
200504;148.0
200505;120.0
200506;150.0
200507;165.0
200508;120.0
200509;115.0
200510;190.0
200511;55.0
200512;140.0
200601;115.0
200602;125.0
200603;165.0
200604;75.0
200605;140.0
200606;145.0
200607;108.0
200608;72.0
200609;66.0
200610;92.0
200611;61.0
200612;62.0
200701;77.0
200702;38.0
200703;87.0
200704;53.0
200705;75.0
200706;51.0
200707;74.0
200708;73.0
200709;88.0
200710;66.0
200711;72.0
200712;49.85486391
200801;88.0
200802;46.0
200803;67.0
200804;51.0
200805;72.8
200806;33.0
200807;36.0
200808;46.0
200809;66.92137416
200810;53.0
200811;41.0
200812;56.0
200901;58.0
200902;56.0
200903;62.0
200904;48.0
200905;36.0
200906;56.0
200907;56.0
200908;32.0
200909;61.0
200910;57.0
200911;32.0
200912;30.0
201001;70.0
201002;22.0
201003;47.0
201004;15.0
201005;48.0
201006;31.0
201007;46.0
201008;38.0
201009;41.0
201010;27.0
201011;20.0
201012;41.0
201101;20.0
201102;22.0
201103;25.0
201104;23.0
201105;25.899
201106;47.0
201107;15.0
201108;5.2
201109;51.0
201110;19.0
201111;10.0
201112;23.0
201201;20.0
201202;29.0
201203;59.0
201204;5.2
201205;52.2
201206;5.0
201207;6.0
201208;17.0
201209;6.0
201210;37.0
201211;6.0
201212;0.0
201301;2.6
201302;2.2
201303;31.0
201304;2.4
201305;30.2
201306;3.0
201307;3.0
201308;32.4
201309;2.0
201310;2.0
201311;0.0
201312;1.0
201401;2.0
201402;2.0
201403;0.0
201404;0.0
201405;3.2
201406;0.4
201407;0.0
201408;2.8
201409;0.4
201410;1.0
201411;1.0
201412;0.0
201501;1.2
201502;0.0
201503;0.0
201504;1.0
201505;1.0
201506;0.0
201507;0.0
201508;1.0
201509;0.0
201510;0.0
201511;0.0
201512;0.0
201601;0.0
201602;0.0
201603;0.0
201604;0.0
201605;0.0
201606;0.0
201607;0.0
201608;0.0
201609;0.0
201610;0.0
201611;0.0
201612;0.0
201701;0.0
201702;0.0
201703;0.0
201704;0.0
201705;0.0
201706;0.0
201707;0.0
201708;0.0
201709;0.0
201710;0.0
201711;0.0
201712;0.0
201801;0.0
201802;0.0
201803;0.0
201804;0.0
201805;0.0
201806;0.0
201807;0.0
201808;0.0
201809;0.0
201810;0.0
201811;0.0
201812;0.0
201901;0.0
201902;0.0
201903;0.0
201904;0.0
201905;0.0
201906;0.0
201907;0.0
201908;0.0
201909;0.0
201910;0.0
201911;0.0
201912;0.0
202001;0.0
202002;0.0
202003;0.0
202004;0.0
202005;0.0
202006;0.0
202007;0.0
202008;0.0
202009;0.0
202010;0.0
202011;0.0
202012;0.0
202101;0.0
202102;0.0
202103;0.0
202104;0.0
202105;0.0
202106;0.0
202107;0.0
202108;0.0
202109;0.0
202110;0.0
202111;0.0
202112;0.0
202201;0.0
202202;0.0
202203;0.0
202204;0.0
202205;0.0
202206;0.0
202207;0.0
202208;0.0
202209;0.0
202210;0.0
202211;0.0
202212;0.0
202301;0.0
202302;0.0
202303;0.0
202304;0.0
202305;0.0
202306;0.0
202307;0.0
202308;0.0
202309;0.0
202310;0.0
202311;0.0
202312;0.0
202401;0.0
202402;0.0
