timestamp,TMP__abs_diff_mean__w=365D_6h,TMP__diff_std__w=365D_6h,TMP__entropy__w=365D_6h,TMP__kurtosis__w=365D_6h,TMP__max__w=365D_6h,TMP__mean__w=365D_6h,TMP__mediam__w=365D_6h,TMP__median_abs_deviation__w=365D_6h,TMP__min__w=365D_6h,TMP__skew__w=365D_6h,TMP__slope__w=365D_6h,TMP__std__w=365D_6h,TMP__sum__w=365D_6h,TMP__var__w=365D_6h
1991-01-01,1558.7134166666667,1780.0232850826444,2.5490703462478095,-1.1459203885586986,8731.899,6597.409615384617,6150.498,800.9609999999993,5106.314,0.47363191585155295,0.20874400466005813,1187.164021031929,85766.32500000001,1409358.412832698
1991-02-01,1537.3540909090907,1758.1777294146589,2.4679661373870294,-1.1223500581805927,8731.899,6545.198416666666,6143.7855,753.8779999999997,5106.314,0.5884516514452556,0.6080022054119512,1221.2153072677545,78542.381,1491366.8267050758
1991-03-01,1486.9116363636363,1663.962479051433,2.4710169314469526,-0.9775555188142429,8731.899,6725.3870000000015,6552.566000000001,711.5135,5106.314,0.40657476959589123,-0.24310665851871066,1128.7043687439445,80704.64400000001,1273973.5520216662
1991-04-01,1387.0740909090905,1566.4638737244418,2.472781849368296,-0.6307854751287416,8731.899,6649.686166666667,6552.566000000001,711.5135,5106.314,0.43310193708894323,0.21426476360125637,1042.5892188214102,79796.23400000001,1086992.2792026384
1991-05-01,1478.340818181818,1598.9323454291984,2.4697372035162917,-1.0196483846766649,8928.074,6881.150833333333,6785.264,886.8209999999999,5106.314,0.2709917333390123,0.5677890161204534,1202.1806208161784,82573.81,1445238.245065972
1991-06-01,1594.502090909091,1698.44455292254,2.471376318626073,-0.827987976678572,8928.074,7007.253083333334,6961.7075,723.0205000000001,5106.314,0.07324520135996587,0.17448790327245567,1149.3160087790227,84087.03700000001,1320927.2880357427
1991-07-01,1632.0349999999996,1697.9954705187909,2.4707791043185616,-0.9306438292122086,8928.074,7216.791916666668,7162.817999999999,894.5204999999996,5106.314,-0.21854759122282996,0.69428260776756,1199.6774560498513,86601.50300000001,1439225.9985542428
1991-08-01,1565.560727272727,1644.0231387847673,2.4717384701834106,-0.6736626508645398,9931.726,7618.909583333334,7338.1255,894.5204999999996,5349.537,0.09292544971332524,0.39535255541172054,1233.1220069608182,91426.915,1520589.8840510764
1991-09-01,1613.1833636363635,1708.2937859581675,2.472012438489298,-0.611421358460825,9931.726,7662.407749999999,7554.014499999999,943.3540000000003,5349.537,-0.005893388501747128,0.42810415181725064,1223.8468243781656,91948.893,1497801.0495405206
1991-10-01,1515.6843636363635,1584.8878984182327,2.4757121118830723,-1.1424222409582212,9931.726,7995.530666666667,7884.519,945.4674999999997,6340.301,0.16032252217581,0.14978703073385288,1085.1452451206962,95946.36799999999,1177540.203008056
1991-11-01,1612.1156666666666,1701.3003520775826,2.555307000741359,-1.1640349245545432,9931.726,7893.886153846154,7639.696,965.5439999999999,6340.301,0.28661776821228374,-0.1790046476086256,1100.426949520178,102620.51999999999,1210939.4712302843
1991-12-01,1570.7935454545457,1672.7128473057435,2.475446025378552,-1.1434467482557606,9931.726,7961.90175,7748.518,983.5339999999997,6340.301,0.20743399943217772,-0.1001567929267161,1097.2860536142591,95542.821,1204036.6834563545
1992-01-01,1545.6554166666672,1644.3062121562325,2.555599293385525,-1.2516829697187244,9931.726,8051.4843846153835,7857.34,1070.7340000000004,6340.301,0.037053604243279636,0.04518799404344933,1098.962719173056,104669.29699999999,1207719.0581322373
1992-02-01,1507.3451818181823,1597.7683127319126,2.4750221811188546,-1.2699655664547091,9931.726,7994.783166666667,7748.518,1029.0265,6340.301,0.17023536245486934,0.34910628218206785,1125.4185654490093,95937.398,1266566.947457306
1992-03-01,1559.4479090909097,1661.4193559866694,2.477229337365829,-1.2211359602430052,9931.726,8099.479916666666,7748.518,825.3775000000005,6674.152,0.34245430061396026,-0.06260419828628423,1008.5987505785326,97193.75899999999,1017271.4396685772
1992-04-01,1534.4012727272732,1640.5289467487703,2.4775658048259888,-1.1719163658951015,9931.726,8159.203166666666,8021.1759999999995,860.0780000000004,6674.152,0.2020638563845524,-0.08322758077498021,990.5143522348071,97910.43800000001,981118.6819831395
1992-05-01,1549.1450000000002,1655.9710481158684,2.475698074816603,-1.0055705764908374,9931.726,7940.419916666667,7748.518,825.3775000000005,6302.675,0.31908664193338193,-0.12559008024231125,1082.2263061742572,95285.039,1171213.777775577
1992-06-01,1593.0999090909093,1701.6766539701343,2.4761605156972104,-0.9407049024304932,9931.726,8025.57675,8021.1759999999995,840.4294999999997,6302.675,0.12624272304123788,-0.04874728068613011,1061.2385402936927,96306.921,1126227.239404688
1992-07-01,1506.0420000000006,1655.8737386795813,2.476223527829771,-0.9061224330208648,9931.726,8017.311000000001,8021.1759999999995,840.4294999999997,6302.675,0.14434208283070885,-0.13888582910966332,1056.7074776505087,96207.73200000002,1116630.6933225004
1992-08-01,1427.4432000000002,1581.055714088419,2.390915635444185,-0.9870280905130584,9347.012,7843.273272727273,7857.34,695.0100000000002,6302.675,-0.0006809737923686244,0.11946208330802698,924.4852667092982,86276.00600000001,854673.0083625623
1992-09-01,1477.3347272727276,1620.4205354280084,2.477346495810202,-1.1098206790643412,9347.012,7737.675500000001,7748.518,775.7830000000004,6302.675,0.13700780703618481,-0.13921967575673164,951.898126545194,92852.10600000001,906110.0433202502
1992-10-01,1293.5106,1411.57069233608,2.387848793525796,-0.9644315852562637,9126.476,7397.89981818182,7360.709,824.3029999999999,5511.5,-0.09297103196288048,-0.1742022057633689,1042.7102478412876,81376.89800000002,1087244.6609532395
1992-11-01,1255.0505454545455,1375.447542492381,2.474823243011153,-1.0300346375355158,9126.476,7313.237333333334,7180.746499999999,838.4339999999993,5511.5,0.08048297700466368,-0.0437811425331638,1037.056429976236,87758.84800000001,1075486.0389550556
1992-12-01,1339.1982,1480.3454637642662,2.3867823461820574,-1.23033333703041,9126.476,7422.5505454545455,7360.709,978.759,5511.5,-0.12582478864679,-0.07733280622224831,1099.4372564088796,81648.056,1208762.2807798844
1993-01-01,1266.1577272727272,1422.1763792421218,2.4733973191752296,-1.2614079060954415,9126.476,7550.375749999999,7772.8605,981.5410000000002,5511.5,-0.23843799214851377,-0.018629644125509236,1134.7969874840408,90604.50899999999,1287764.2028028541
1993-02-01,1171.4064545454544,1334.4195072255384,2.4747159014119084,-1.2022730460269873,8956.453,7475.915249999999,7772.8605,775.7830000000004,5511.5,-0.33927680720514186,0.11849959018893437,1055.4798928143323,89710.98299999998,1114037.8041353542
1993-03-01,1150.0152727272725,1321.2191226484601,2.4738742093585833,-1.03822047334824,8978.4,7689.928333333332,8207.405999999999,546.9955000000009,5511.5,-0.6498957124059912,0.09693180657523776,1120.3874261218998,92279.13999999998,1255267.9846120554
1993-04-01,1137.5821666666664,1299.265651128477,2.5547459032798985,-0.8382775329256704,8978.4,7712.055538461537,8185.012,367.33800000000065,5511.5,-0.7313845746309644,-0.025342662906297435,1079.1590556327158,100256.72199999998,1164584.267354095
1993-05-01,917.6778181818182,1088.971732272914,2.4756388888400327,-0.27453705201063894,8978.4,7791.140416666665,8103.691,413.85000000000036,5511.5,-0.9253533695866132,-0.0613805924809837,1034.9983801851622,93493.68499999998,1071221.6469859097
1993-06-01,917.6778181818182,1088.971732272914,2.4756388888400327,-0.27453705201063894,8978.4,7791.140416666665,8103.691,413.85000000000036,5511.5,-0.9253533695866132,-0.0613805924809837,1034.9983801851622,93493.68499999998,1071221.6469859097
1993-07-01,1173.5296666666666,1360.4261590089764,2.554199424779901,-0.2381024499655502,9917.15,7921.5565384615375,7977.582,574.768,5511.5,-0.48784369356473645,-0.08806351470648424,1142.2350053354312,102980.23499999999,1304700.8074136327
1993-08-01,1100.555090909091,1286.8149518325154,2.473464486386215,-0.4003553023050266,9917.15,7868.990416666665,7964.416,724.1605,5511.5,-0.3656419584401744,0.1859916972065509,1173.671296237115,94427.885,1377504.3116109096
1993-09-01,1106.446,1258.8408138600703,2.4744998456095804,0.19976818294567478,9917.15,8065.032083333333,8105.2660000000005,601.9750000000004,5511.5,-0.7343292002082785,0.6199945568357073,1137.2507257299992,96780.385,1293339.2131734097
1993-10-01,1098.3323636363637,1281.4137172045116,2.4797091065204704,0.5469985113164584,9917.15,8284.690416666666,8190.175,428.25000000000045,6381.95,-0.2818804516027612,0.2766317504837863,838.0200639170738,99416.285,702277.6275275764
1993-11-01,995.3278181818182,1166.6974616745767,2.4821808268751973,-0.40684454960400007,9917.15,8507.286250000001,8326.825,564.7000000000003,7724.65,0.6622280835848225,0.0751006448395026,632.6384476054925,102087.43500000001,400231.40538868745
1993-12-01,996.9230000000002,1168.1190027572654,2.482187532491288,-0.4253021218528805,9917.15,8513.877916666666,8366.375,564.7000000000003,7724.65,0.6328073517881461,-0.0509859204307777,632.1138036435709,102166.53500000002,399567.86075674294
1994-01-01,1046.0363636363638,1201.8588232219415,2.481499527307478,-0.9139354659313303,9917.15,8581.136,8366.375,564.7000000000003,7724.65,0.5847440746104318,0.18591148980620537,713.3452964303706,102973.63200000001,508861.5119393332
1994-02-01,1028.0545454545459,1194.7955659903284,2.480888587445912,-1.3735653024051757,9917.15,8715.677666666668,8714.2,749.7840000000006,7724.65,0.27960201141800745,0.23847822669391613,783.7643288662875,104588.13200000001,614286.5232032222
1994-03-01,930.3483636363642,1142.7981763482098,2.481180757205939,-1.3449024465018256,9917.15,8819.781833333333,8911.425,808.0749999999998,7724.65,0.009791422724457845,0.11490549392033822,760.6812221381825,105837.38199999998,578635.9217136389
1994-04-01,930.3483636363642,1142.7981763482098,2.481180757205939,-1.3449024465018256,9917.15,8819.781833333333,8911.425,808.0749999999998,7724.65,0.009791422724457845,0.11490549392033822,760.6812221381825,105837.38199999998,578635.9217136389
1994-05-01,896.7150000000005,1101.251408185504,2.561850077485932,-0.9893509184777676,9917.15,8908.633076923075,8928.6,428.8000000000011,7724.65,-0.21797910546260285,0.19920384742350797,698.6596519092235,115812.22999999998,488125.3092059173
1994-06-01,778.9163636363642,948.8974490567706,2.482408792177935,-0.7985076253187295,9917.15,9007.298333333332,8990.85,396.4500000000007,7799.2,-0.24399228147886445,-0.065918131721311,634.2314968636365,108087.57999999999,402249.591613889
1994-07-01,637.9716666666671,730.9212692421505,2.562671577707979,-0.7964056657746417,9847.45,8863.82923076923,8928.6,356.0499999999993,7799.2,-0.11695080424923354,0.03317006872499741,596.9778025954703,115229.77999999998,356382.49679171626
