timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
199101,665292219.374764,749.63654,1.0,6048111085.225127,0.05622848860828457,2.0,9.0,3726.172,7022.75,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,1.0,724.7060196548813,162425.42489424263,273064.8485760309,144110.07791463248,50957.52922044593,534365.3389114712,12592.720979194237,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.4735,0.1533915789368554,0.10054658035987077,0.5447569598026766,0.3314007536858712,0.5447569598026767,0.3314007536858712,0.35677889810322716,0.009943621370684847,0.46953579738137763,0.09989829376953625,0.46953579738137763,0.009943621370684847,0.3567788981032272,-42.17246701710917,46.68614452056844,-10.950771210332073,-67.69008512204887,59.405755135808235,-114.00991944189323,-101.3420478644439,-46.73829030674932,276.5761928524795,-45.902401411558124,88.29612413429724,272.1793148004376,12780.738,0.029983632026400166,41.66666666666667,6862.1348333333335,2131.5477777777783,3596.6567272727266,-65.31163636363635,6356.705,1269.909,2585.185,-1129.4279999999999,0.0,3455.714,3.0,0.0,9325.024,3.0,41.66666666666667,7445.8725668138,39563.22750549149,1.109550107889695,-16.887433566433614,11.328464013036578,-3.2022175485324964,-295350.8328536806,0.7598546499680476,2.7157044432920836,2.0,41.66666666666667,0.0,1.121434665496743,-0.007031075650438329,16.359252749144055,0.4252673682360174,2890.0041194406,39563.223999999995,8352123.810383637,1190.1188359716577,3020.0752762237175,7069.181957916792,10901.708032240731,13167.758050018725,14258.350742162575,14665.944558696776,14701.56000460679,14539.65259558516,3608.5646034696038,5316.112284208321,7761.591055176256,11098.07066358654,13311.967929502038,14426.760608777075,14862.58484696047,14918.785151310622,14769.931661955365,2.0979593864543156,3406.663419488225,4374.950873353077,3204.5221412335077,2078.445196231577,1954.1335912004101,2197.9207848404894,2409.667722805678,2536.589013204988,2597.957601371761,11605355.653679205,19140195.144252855,10268962.153655784,4319934.433738119,3818638.092257811,4830855.776433833,5806498.5343315005,6434283.821912254,6749383.698525313,0.0
199102,668473248.4513689,752.7055650000001,1.0,6077029531.376081,0.05728945397742617,2.0,9.0,3726.172,7022.75,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,1.0,178.86917261148957,213076.75312639284,234102.5275018436,134146.04872701538,49533.96345565501,519222.5502680105,20591.121089170134,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.17475,0.10405072371562518,0.17142428966306347,0.5559009172716357,0.6716641321041763,0.5559009172716357,0.6716641321041763,0.015243263386885936,0.2809606479982387,0.4050315509586977,0.17996567958087012,0.4050315509586977,0.2809606479982387,0.0152432633868859,-35.15816048323522,58.55547812168925,-20.338978523664927,174.43703885840546,-72.75079033794253,-39.99265633766854,-123.66791826316675,-56.75901803731557,355.7022975378077,-25.62618418734083,178.9570438208206,-32.314826313718456,12780.738,0.032220967599224534,41.66666666666667,6879.035250000001,2154.081666666667,3577.7299090909087,121.11209090909092,6356.705,1269.909,2585.185,-974.8989999999994,0.0,3455.714,4.0,0.0,9325.024,3.0,50.0,7463.652191629382,39355.03260554031,1.0875402989343343,64.67861888111906,11.371432674791274,-3.1905001637053445,-295731.2365396375,0.7638997721674556,2.708300616769336,2.0,41.66666666666667,0.0,1.1195064884277788,-0.007008977481535912,16.41186807937553,0.41777577267669586,2895.682659904486,39355.028999999995,8384978.06687152,1015.0710038400535,3307.1928382354054,7304.097252528336,11020.195374950134,13208.945804051868,14253.815084190339,14634.483770635534,14654.023660189137,14482.41933706541,3074.4191485092674,6030.209892996299,8093.72819371936,11180.91864459576,13319.43027449991,14407.581127508764,14832.227880555389,14883.299454461034,14732.075912009295,2.099791381848334,2902.0137763083753,5042.410820660577,3486.9183241675833,1888.977404575503,1712.0086398395329,2099.3211977814994,2413.8907737778427,2602.3437931559006,2700.66488528257,8421683.957883596,25425906.884314876,12158599.399415666,3568235.6349968035,2930973.582885207,4407149.49145475,5826868.667729791,6772193.217777041,7293590.822598317,0.0
199103,668297909.1083981,766.45426,1.0,6075435537.349073,0.055122536903792096,2.0,9.0,3726.172,7022.75,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,1.0,96.76785301949973,234906.93227332784,180007.62221765926,113357.07754906159,22976.984555687224,371774.3216764586,59615.25976480791,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.17475,0.10526660884925132,0.045923058546703935,0.4291041660790733,0.4552017744921698,0.4291041660790733,0.4552017744921698,0.2649907620342232,0.04954712128531733,0.48525351449807486,0.17606994924640051,0.4852535144980748,0.04954712128531733,0.2649907620342232,-30.051646201283546,0.6586984294081892,7.8123723786782495,-6.449381086187409,-92.8340150722206,15.909158521832211,0.4439963150977865,-67.48128990379601,378.41372202008705,100.30345641208282,-33.96540408464721,119.01794054923506,12780.738,0.035242605089951314,41.66666666666667,6877.929166666668,2154.8190555555557,3569.9778181818183,128.86418181818183,6356.705,1269.909,2585.185,-974.8989999999994,0.0,3455.714,3.0,0.0,9325.024,4.0,41.666666666666664,7462.673276092143,39269.75962768773,1.0885582905829922,41.73858741258747,11.375905437843302,-3.189219619625946,-295656.7595640953,0.7641697275497611,2.7076517684219676,2.0,41.66666666666667,0.0,1.1191051678611157,-0.00700667720339487,16.41454589577685,0.4181729356517525,2895.7870785014225,39269.756,8385582.804015803,1028.512352268259,3461.19322789834,7439.360545420007,11115.497595289597,13274.072959385616,14298.941143397014,14666.493608796778,14677.25980649444,14499.625594273066,3498.9021794850555,5935.906827387063,8156.731276698699,11274.129707427386,13397.176920126383,14469.018766200832,14881.5340204645,14923.948123645236,14766.478617001716,2.104906269791683,3344.320379813645,4822.35744243114,3344.873659127195,1884.5991268723374,1811.99792993112,2211.9643383969606,2520.718156669952,2702.27166841474,2794.5927023933723,11184478.802836884,23255131.302571002,11188179.79552295,3551713.8690079763,3283336.4980746643,4892786.234339904,6354020.025365561,7302272.169916983,7809748.372270293,0.0
199104,705333506.7461821,750.037865,1.0,6412122788.601655,0.05309588685178491,2.0,9.0,3726.172,7943.983,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,1.0,31232.755157511026,224188.7374261178,98545.24243422295,55021.55879347544,56596.94632689373,156139.2678870629,167894.584028135,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637.5602499999995,-0.09227381483160402,0.09970056971204456,0.44071578384528076,0.5249952996739993,0.4407157838452809,0.5249952996739993,0.14387396564643262,0.22463964803917327,0.3227913685612317,0.00494847273036525,0.3227913685612317,0.22463964803917327,0.14387396564643265,-45.06838377615778,-8.319888735118864,86.78274087585135,48.57840342155596,-67.98191180924572,8.825167600851879,-0.7741881673416419,33.36030000866389,395.7284155679865,-32.24241891433776,30.46289119045789,68.10097728088556,12780.738,0.04270413752914702,50.0,7112.212833333332,2160.234111111111,3013.769545454545,-427.3440909090909,6500.264999999999,1467.9140000000007,1393.8980000000001,-974.8989999999994,0.0,3455.714,4.0,0.0,9325.024,3.0,41.666666666666664,7666.667609127743,33151.4689198355,0.9031094100312368,7.467426573426839,11.058333344406828,-3.2434085032296216,-308492.46712932375,0.8038803859576266,3.0346892827696985,1.0,50.0,0.0,1.2393326742301185,-0.007169999994305057,16.51692360955169,0.3429213350360266,2862.554950078188,33151.465,8194220.842217139,1212.2814445262036,3285.667496621432,7387.78212463734,11255.568132664142,13544.033271145803,14643.24931285652,15050.363880563194,15080.403591244938,14910.327622261104,3333.569355830938,5240.716167177295,8016.649110547556,11461.160470352894,13708.677354722613,14834.852149021517,15271.281069760349,15322.357045051305,15165.429683724356,2.091876757394361,3105.3274142016903,4082.829294320169,3112.448913722428,2161.107433270081,2118.253423455302,2376.5706059057743,2588.160075084138,2712.2044431053046,2769.907523515079,9643058.349392556,16669495.04655893,9687338.240531923,4670385.338135197,4486997.565980107,5648087.844855339,6698572.574259532,7356052.941200156,7672387.688825439,0.0
199105,607395784.622598,734.266155,1.0,5521779860.205437,0.06413903725787311,2.0,9.0,3726.172,7943.983,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,1.0,107.08071783265707,217013.02533384532,110869.15976159934,58596.24724138195,49697.14458045,172933.6405891169,155425.0685616127,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.5904999999993,1.3078155228324384,0.04114417452504944,0.44149733632491683,0.5836956740970274,0.44149733632491683,0.5836956740970274,0.18278299963132452,0.27110485730813305,0.2184510056888671,0.12829153176014266,0.2184510056888671,0.27110485730813305,0.18278299963132452,-50.189417144131475,24.713264832943082,-98.45461059855185,-118.3832179024055,-43.50383628830281,38.047679618296335,158.75682387300395,383.90297653807716,-48.17075147046718,-77.83631398342213,29.325709385849212,33.89950765345163,12780.738,0.06450759008016661,50.0,6716.824166666666,1684.036861111111,2445.8397272727275,140.5857272727273,6500.264999999999,1445.9745000000007,1345.5060000000003,-434.53300000000036,0.0,3455.714,4.0,0.0,9325.024,4.0,41.666666666666664,7114.514416684845,26904.252233851563,1.0335137155900214,293.31158041958065,11.646611108496632,-3.4796676913458047,-275719.602559853,0.8263653773682913,2.8656225288939043,0.0,50.0,0.0,1.215237839576776,-0.00686745714420173,17.719968394492557,0.33612879669985085,2345.333345027768,26904.237,5500588.499299138,935.5637664012438,2848.3784581193127,6951.384840525671,10807.551466826892,13078.528756486281,14169.574573053016,14577.385757194383,14613.779867453233,14453.169519913334,2646.6238882059265,3659.884008242752,7541.037145292175,11302.469568695018,13532.39002348653,14601.789935753965,14993.60275037991,15015.76921854633,14841.785967891708,2.067649250203394,2475.750077172447,2298.149497555126,2923.2670123658304,3307.967600077855,3475.293557891065,3526.389902800778,3508.268507703808,3451.1973589266054,3374.0926995794525,6129338.444619377,5281491.113112877,8545490.02558625,10942649.643164843,12077665.313519137,12435425.746575281,12307947.922146304,11910763.210261976,11384501.54535536,0.0
199106,622993378.4806392,752.4737275,1.0,5663576168.005811,0.06343231504080525,2.0,9.0,3726.172,7943.983,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,1.0,2719.5875870973177,163501.6065354501,148532.00655066178,48809.39210026945,47888.62002158334,185300.4477562973,148400.92767132085,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.5904999999993,1.0979691966369147,0.27406034032129534,0.5600498866316033,0.7654801696581668,0.5600498866316033,0.7654801696581668,0.13337803767198414,0.29626380422382986,0.24176441443878838,0.2447542836155793,0.2417644144387884,0.29626380422382986,0.13337803767198414,-56.620492680627635,49.941363483152045,104.67518890992227,109.12625453297258,-41.309118674448996,163.50140585891066,347.67599758395784,-73.11046985917169,-169.42269790951022,-37.644752890146876,-96.11419834211546,-122.04221158364969,12780.738,0.05062573760367418,50.0,6810.171875,1724.9227083333335,2395.964409090909,190.46104545454537,6810.6134999999995,1159.8220000000006,1345.5060000000003,-426.27050000000054,0.0,3455.714,4.0,0.0,9325.024,4.0,41.666666666666664,7205.283816296663,26355.624393940558,0.9076230870752664,309.9807744755243,11.750652547325934,-3.4753968867240745,-278165.17731402477,0.890477026142181,2.8541222035310847,0.0,50.0,0.0,1.2103867546340723,-0.006813950118518089,17.83323608645399,0.36249954194656164,2353.226276061354,26355.608500000002,5537673.906345588,899.9877768965275,2766.7409891105667,6920.98533061731,10948.606937841954,13363.048505645986,14545.040317581801,15005.092009922148,15069.340467796037,14921.790510712306,2494.463592192639,3311.025846443398,7606.198747160363,11579.3082017253,13912.520146655588,15034.62657327096,15451.317856986878,15482.708093673242,15309.128705259262,2.0558525049238905,2326.4502174367394,1818.800828840725,3155.0311305411683,3769.401086536406,3871.324252352191,3805.4958096974933,3686.5210282069515,3553.7624821503714,3421.9277708054224,5412370.614211451,3308036.454991708,9954221.434683884,14208384.551181838,14987151.46685025,14481798.357625179,13590437.291412039,12629227.77953957,11709589.668609366,0.0
199107,643891955.3029482,773.465755,1.0,5853563230.026802,0.060757556699286064,2.0,9.0,3726.172,7943.983,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,1.0,7337.746932508009,88303.45048219351,121575.74065967697,81088.85530203968,39532.89776213724,162010.93313792837,163929.41388039352,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.4382500000002,1.1430696490897896,0.1917898769300294,0.6374990735232422,0.7190044807742512,0.6374990735232423,0.7190044807742512,0.02141972791184728,0.2921899042264691,0.21937178130069449,0.20572811799002272,0.21937178130069446,0.2921899042264691,0.02141972791184732,-46.64123365527168,50.62951607583835,-24.97580762935676,-51.74415984049147,18.28585499693323,243.97790435853813,-36.89011411505187,-124.5196805943639,-50.897047274167,-25.21130424394885,83.07677476149043,68.36834285672126,12780.738,0.031677397334704344,50.0,6949.238625000001,1610.3086874999997,2395.2132727272724,191.2121818181818,7059.3525,886.8870000000002,1345.5060000000003,-426.27049999999963,0.0,3455.714,4.0,0.0,9325.024,4.0,50.0,7325.139107342082,26347.36191624399,0.789163174310768,258.1079842657344,11.399104055159828,-3.6811091834423495,-284183.1120564097,0.8383102069215803,2.9248674597250237,0.0,50.0,0.0,1.2373681750840309,-0.006994746485917798,17.566416224244765,0.39815038602884467,2316.4078817687664,26347.345999999998,5365745.474720462,841.6265888728954,2826.4401486865736,7208.644138936482,11353.89372773257,13805.525035550221,14991.085111827584,15441.880275695212,15492.361726179814,15329.895747094744,2208.4788485960917,3527.7320456652965,7838.969260829012,11925.802749758139,14322.493700246428,15465.800010988101,15883.577359932615,15907.302950412854,15722.504879165477,2.0542104750318226,2041.823574552535,2110.9546352080797,3079.754657500957,3648.817403693119,3813.306214611504,3802.412017367517,3719.726239934754,3609.5727311431715,3491.626563449871,4169043.509598492,4456129.471906477,9484888.750398837,13313868.445493793,14541304.286394717,14458337.149820909,13836363.300059145,13029015.301412376,12191456.058588756,0.0
199108,677722468.9515163,803.67805,1.0,6161113354.104693,0.05812835263636691,2.0,9.0,3726.172,7943.983,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,1.0,12360.160833825312,22093.08497164516,56460.15894348655,128203.2474830378,83161.10098276022,148854.32210941185,119820.11912605993,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.4142499999998,1.341348036747279,0.2512592127872555,0.5106281807780249,0.8174593413753138,0.5106281807780249,0.8174593413753138,0.19150774557392092,0.3265548616871944,0.17741765550043156,0.3167362942855861,0.17741765550043156,0.3265548616871944,0.19150774557392092,-44.101644216085845,70.38614481721535,20.451161038171577,18.22532158481635,65.73367052444394,-9.930551000573793,-62.76295112961453,-25.239632468367503,61.339902910627714,79.20925717652277,-17.994436084224226,-16.081454948101314,12780.738,0.014976305181304876,50.0,7171.961625,1470.2241249999997,2331.839909090909,358.10227272727275,7309.090249999999,661.3452500000008,1345.5060000000003,-43.878999999999905,0.0,3455.714,4.0,0.0,9325.024,4.0,50.0,7515.109607492518,25650.25539964546,0.6262037205379558,196.7115262237763,11.674053288888405,-3.9401253020994864,-283207.5877163495,0.8379858636414276,2.8448188814411566,1.0,50.0,0.0,1.2160383529377496,-0.0068533440228573895,18.07069689216999,0.5322628503589811,2244.9585435267422,25650.238999999998,5039838.862153713,795.8859769802215,2966.838808006274,7555.697283605424,11802.387972556362,14297.022348415647,15495.650513206247,15944.693086729045,15986.313669016583,15811.783104137767,2126.3918339128295,3934.029456072596,8087.69280533917,12259.417386713143,14734.789778202994,15918.266350426285,16351.810380099216,16377.993581926032,16188.642127835616,2.056224326344132,1971.8285277826276,2583.496709607883,2884.8246865368733,3316.1653768926244,3564.9939378263975,3643.6271455357164,3626.0812286455052,3560.400124343334,3472.7005357268226,3888107.742977405,6674455.248554758,8322213.47205257,10996952.8069014,12709181.776738966,13276018.775684753,13148465.076735297,12676449.04542403,12059649.010837361,0.0
199109,722073149.1004645,829.9728325000001,1.0,6564301355.458768,0.05423600610726129,2.0,9.0,6311.357,7943.983,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,1.0,4620.7528112812015,12209.815171275402,33810.0717220349,97595.73313785356,67515.11054637675,133781.93696059374,112495.074390411,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.4295000000002,2.567983083536345,0.21090649338230127,0.655742527758875,0.4820976686780999,0.655742527758875,0.4820976686781,0.21060126117035874,0.38659707172856717,0.17529069456669658,0.01085033899582218,0.1752906945666965,0.38659707172856717,0.21060126117035874,-32.18852781942394,102.72625897860017,11.776270971409383,-14.715557827230501,-76.04866660657001,-29.939617176853123,59.12428506091559,24.987560062882903,-26.44894599991849,21.478056126290063,26.347024267092436,35.879244365424135,12780.738,0.006215738952676543,50.0,7497.379666666668,1167.1075555555553,2099.9238636363634,119.98468181818184,7576.707,448.21000000000004,921.2330000000002,-43.878999999999905,0.0,3455.714,4.0,0.0,9325.024,4.0,41.666666666666664,7757.110443008963,23099.19336218955,0.8368908870270424,57.74729720279732,10.824732964124124,-4.847197397188676,-291942.15519225574,0.8212396112877295,2.9403398018779288,1.0,50.0,0.0,1.245116827245059,-0.007290137332736163,17.397244560677624,0.6836444225317497,1990.4925417825432,23099.1625,3962060.5588919297,902.0595338513807,3226.3940016389133,7948.44616740619,12297.202825485101,14847.71340411665,16068.85790332412,16521.483285341412,16556.76266952242,16370.956522821978,2172.871658255812,4128.75007121562,8291.076932633592,12589.470248623213,15163.942350880057,16402.911718453386,16862.735192751286,16898.136080683667,16708.384997132136,2.0519111826272853,1976.780170033884,2576.2295892935135,2358.847224110687,2696.9545435268833,3080.674323914911,3293.526761110869,3375.2671350631017,3379.4397326201965,3340.9447376846515,3907659.8406391907,6636958.896751426,5564160.226694694,7273563.809850301,9490554.290028593,10847318.52615345,11392428.233037079,11420612.906412065,11161911.740262764,0.0
199110,739955546.4454155,857.27882,1.0,6726868604.049232,0.05228514522131498,2.0,9.0,6598.477,7943.983,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.75,0.8333333333333334,1.0,8059.513198931423,25031.24973704892,34811.30502173945,36225.16129191023,18637.75980958833,40311.34772362459,39301.06260980444,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.4575000000004,2.755875733113337,0.15077663680548214,0.5520827492680547,0.5417521461512741,0.5520827492680547,0.5417521461512741,0.11878509790447567,0.2881746517750893,0.09923747390169313,0.13420283256891377,0.09923747390169313,0.2881746517750893,0.11878509790447567,-16.01451886557167,-8.068703327919101,23.54251114812702,9.740377829910793,-29.862204944563043,36.00125932449967,40.28857854814133,6.75271767816812,-9.7156937661305,54.66398871054765,37.06098257480822,33.63518981800061,12780.738,0.00256954883382099,50.0,7604.523250000001,1055.823,1843.420727272727,376.48781818181817,7614.13425,356.30125,569.3419999999996,-34.10850000000028,0.0,3455.714,3.0,0.0,9325.024,4.0,33.33333333333333,7852.576787512786,20277.67334305148,0.7333153523260123,7.6718041958044765,11.05476998929439,-5.113628139745138,-288192.2707233898,0.7574191902229223,2.819819611784389,1.0,50.0,0.0,1.221089775592314,-0.007171832576934309,17.89771746844731,0.7348595324243749,1958.1083585935846,20277.627999999997,3834188.3439940624,935.6151345673103,3415.5481686702574,8080.18789519661,12438.782858342123,15009.476405764848,16244.11470569523,16703.39829704757,16740.7525162545,16554.257306212818,2951.7449149043223,4284.4847246203035,8383.850365414108,12686.597349594867,15285.280807200945,16544.684343133027,17017.363506634316,17059.68807051449,16872.926242909623,2.0628752804543553,2799.5396697728934,2586.6658197374422,2235.9585255483757,2495.282211246181,2890.575613917398,3139.3179899664497,3253.7894902894072,3283.3157406458995,3263.7715971507355,7837422.362632121,6690840.0629979735,4999510.527972467,6226433.313761629,8355427.379773944,9855317.44212699,10587146.047117801,10780162.252773132,10652205.038367864,0.0
