timestamp,TMP__abs_diff_mean__w=365D_6h,TMP__diff_std__w=365D_6h,TMP__entropy__w=365D_6h,TMP__kurtosis__w=365D_6h,TMP__max__w=365D_6h,TMP__mean__w=365D_6h,TMP__mediam__w=365D_6h,TMP__median_abs_deviation__w=365D_6h,TMP__min__w=365D_6h,TMP__skew__w=365D_6h,TMP__slope__w=365D_6h,TMP__std__w=365D_6h,TMP__sum__w=365D_6h,TMP__var__w=365D_6h
1991-01-01,3343.0009049999994,4204.591734420667,2.561263361220342,-0.5533645535739642,58395.40036,50003.17558461539,49108.80072,3009.7065199999997,42250.87681,0.2632376108858579,-0.0007870832918497311,4303.132240438222,650041.2826,18516947.07869887
1991-02-01,3067.047594545454,3905.7502089215554,2.4809568933550894,-0.7260564195626253,58395.40036,50117.6598725,49464.505430000005,3247.6802549999993,42250.87681,0.18157516102841736,0.1500610741999889,4459.780210243769,601411.9184699999,19889639.523681957
1991-03-01,5041.075262727273,6936.433091313991,2.473147350365495,0.7056811744964233,58395.40036,48614.810536666664,49464.505430000005,3247.6802549999993,30947.59058,-1.078579674764994,-0.1568898520786987,7207.245468372234,583377.7264399999,51944387.24137211
1991-04-01,5460.272067272726,7592.359579022878,2.4732253110756766,0.9977545977364244,58395.40036,49114.140850833326,50466.338765,2631.039854999999,30947.59058,-1.266353388939208,-0.047910830168103644,7223.204190177081,589369.6902099999,52174678.77299174
1991-05-01,5889.545123636363,7823.952972060687,2.4722993499490538,0.6932640461422386,58930.98007,49465.691424166675,50466.338765,2631.039854999999,30947.59058,-1.0872412536970584,0.12047896294274556,7580.91473449525,593588.2970900001,57470268.211687185
1991-06-01,6057.375327272727,7930.992846513048,2.4721699529452743,0.6602532464535837,58930.98007,49572.990639166674,50466.338765,3274.835145000001,30947.59058,-1.0967533217626662,-0.03432448214110023,7633.370175591149,594875.8876700001,58268340.23760445
1991-07-01,6229.576579090909,8009.491320669658,2.4716259055130254,0.4975655910098009,58930.98007,49787.75271583334,50466.338765,3274.835145000001,30947.59058,-1.018683887559098,-0.0003595863693124345,7838.951672836077,597453.0325900001,61449163.329059534
1991-08-01,5784.498844545454,7723.448047390388,2.472141062235843,0.6504216444779605,58930.98007,49587.07970916666,50466.338765,3274.835145000001,30947.59058,-1.0941887010816629,0.09537510394095657,7644.441410236998,595044.9565099999,58437484.474546224
1991-09-01,6352.5592863636375,8052.964061948382,2.4721105934653362,0.5444146832918926,58930.98007,49364.907607500005,49464.505430000005,3522.046199999997,30947.59058,-1.0116137320025005,-0.027575314639168673,7635.617340535124,592378.89129,58302652.17108067
1991-10-01,6799.961625454545,8288.14986681416,2.4716106194519254,0.47184746566159363,58930.98007,49867.86201583333,50599.929345,4268.924820000004,30947.59058,-1.0781907699938706,0.18007311148025004,7844.949936631487,598414.34419,61543239.50825437
1991-11-01,6926.539249166667,8323.823406473695,2.552552610614323,0.6090900636468004,58930.98007,49688.54723999999,49108.80072,4773.244570000003,30947.59058,-1.0419881974215377,0.00431829017664975,7562.7369138065,645951.1141199999,57194989.627451465
1991-12-01,7581.788700909092,8709.63035307643,2.47166517051515,0.5435090329744865,58930.98007,49968.504226666664,51101.585145000005,4159.446554999999,30947.59058,-1.1196003947988766,0.03130252045183794,7836.2730720097625,599622.0507199999,61407175.65910532
1992-01-01,7132.502565,8363.636124614331,2.5526271678565684,0.7052648020915475,58930.98007,49811.062151538456,50112.11232,3769.9329700000017,30947.59058,-1.0951568129087137,-0.013774779222754175,7548.576213200685,647543.80797,56981002.84649919
1992-02-01,6176.9575081818175,6755.1749629127335,2.4716120275289875,0.4908225120626586,58930.98007,49912.7266,51101.585145000005,4159.446554999999,30947.59058,-1.0941878698556207,0.5484810401029935,7848.251790642376,598952.7192,61595056.16932127
1992-03-01,4594.281619090908,5216.158385627499,2.4818166577352923,-1.363267405617201,58930.98007,52186.30993333333,51101.585145000005,3372.3215550000023,47094.97645,0.32402719897605303,-0.040099583141563096,4116.685979507652,626235.7192,16947103.453874875
1992-04-01,4075.5296427272715,4754.564422499142,2.4817962202850326,-1.3522481474785006,58930.98007,52106.71165416666,50623.99547,3172.63768,47094.97645,0.3781045778107593,-0.1322751028532147,4126.979765533298,625280.5398500001,17031961.985121276
1992-05-01,3988.8214745454534,4722.3040796271125,2.4823370434491228,-1.3552604543528781,58374.40217,51798.38194416667,50623.99547,3172.63768,47094.97645,0.2999450805124802,0.025035765675553406,3724.1713028061295,621580.5833300002,13869451.892644703
1992-06-01,3626.8339909090896,4515.959289971261,2.482277856580118,-1.4330124012759407,58374.40217,51868.255585833336,50623.99547,3308.1222799999996,47094.97645,0.25822197112290707,-0.06259375760901266,3770.1914763581353,622419.0670300002,14214343.768403536
1992-07-01,3858.513009999999,4699.945368312219,2.482020142381532,-1.1328259141595425,59656.07609,51975.06174583332,50623.99547,3308.1222799999996,47094.97645,0.4040689953336093,0.06552825764010599,3966.058490297496,623700.74095,15729619.948460853
1992-08-01,3490.272099999999,4180.631275549054,2.3950149851939226,-0.8347312163656495,59656.07609,51610.310606363644,50112.11232,2575.342389999998,47094.97645,0.6304264756868533,0.23138300096392897,3945.005028309549,567713.4166700001,15563064.673387622
1992-09-01,3329.6897227272716,4069.1089164728987,2.4817494184176843,-1.2537643530274587,59656.07609,52137.1355675,50623.99547,3308.1222799999996,47094.97645,0.4025908226482416,0.19580005005766976,4161.626191011349,625645.62681,17319132.55371163
