timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
199101,92938.16700000002,0.7853448302102901,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,2.0014556040756917,32.03355816503701,-0.3233234657981005,0.828776949051188,327587.81074161903,0.7839752666529924,276230.86083333334,408923.188,166450.86000000002,263923.7035,16941.640499999994,0.5,223046.854,1.5553481916250695,48454.11279969618,276230.86083333334,11.0,9.0,13.0,18.0,22.0,1.1111111111111112,1.2500000000000002,1.4285714285714286,1.125,1.2857142857142858,1.1428571428571428,0.7575757575757575,inf,0.0001,199006.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,276230.86083333334,0.0001,12.0,0.0,0.0,11.0,-1.8434909643141324,2.824150252912909,36188.37618691914,2883.240870818838,651.9856468117883,267.61379340855297,31.581818181818186,67.01264387969513,-1.6074872942656941,-2.5080106450636204,1.9529413177422534,1.667554383912816,22624.204369397794,1381.29737323326,360.1591661726646,154.4747215679924,26.70909090909091,-2.213821550545206,2.5415003940817704,1.2463651563125586,24414.903536043912,1015.9582468102248,684.265612758853,82.30114375139051,27.50909090909091,-1.1791707000019918,-1.5705685450763354,-2.4237965990698234,0.6251787660363626,0.6746614827351404,0.8457109959700633,0.871042026482441,0.0003855483446386643,5.441865505417809e-05,0.3628232302071633,0.0,1.0480447956992893,1.1620426317590096,0.01001418077420244,121.65926017257152,6463.900147044149,2.4906792252295076,0.9476409894891235,2.3797343002290727,1.313128088156516,2.763839220517566,0.3785955085376683
199102,92938.16700000002,0.7964396749315945,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,84.32708688245316,32.01052979983743,-0.387207559195341,0.826029612024026,333227.5221433032,0.7754507443073605,275690.89958333335,408923.188,166450.86000000002,261525.23950000003,16941.640499999994,0.5,223046.854,1.5681143578388104,48630.278487670636,275690.89958333335,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1300887664524028,inf,0.0001,199014.83333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,9.0,6.1,1.0,2.8460498941515415,25.298221281347036,275690.89958333335,0.0001,12.0,0.0,0.0,99.0,-2.8284036614469317,3.357556719112084,32032.578897600255,2488.704643976973,67.82003833134691,56.6015742435617,25.593939393939394,101.79826533945074,-1.7569698727773329,0.8510738985329648,-0.36582473925576364,1.4829177024503202,29967.881956566398,2078.2553915870812,337.21445375464054,206.0584477704,26.296969696969697,-1.0954741037811175,2.681575381446407,2.0424661150803156,71112.8013214142,9213.617354817105,2531.6170487425175,1080.9371933533391,27.993939393939396,2.8649350835357885,-0.39888256724388715,2.5913142859763503,0.9355438427972299,2.2200148651391185,1.027468624200805,1.093772199857921,1.9196115317754447e-05,0.00025353087403345853,0.36987232547287124,0.0,1.1728565419024533,0.9992983001512729,0.016683068605089033,3601.9979614103213,167.3724085087254,1.2737277824468103,0.9299000435965535,1.8861515211587685,1.1642083893823632,2.681370659539522,0.635481324542837
199103,105846.05000000002,0.6318207368690967,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,62.579013906447535,32.06023479261658,-0.3259797233732032,0.8820854752103542,355697.26229665964,0.7970882986219636,273539.58575,408923.188,166450.86000000002,261525.23950000003,16941.640499999994,0.5833333333333334,197231.088,1.2465666650471785,51403.51521155841,273539.58575,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147842056932966,inf,0.0001,199023.16666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,9.0,6.1,1.0,2.8460498941515415,25.298221281347036,273539.58574999997,0.0001,12.0,0.0,0.0,99.0,-3.982102102212851,2.0794988003221975,51525.3860218829,6522.182725508251,1290.3819795267245,312.8581397312277,28.446464646464648,29.039524633689382,-1.6030911904724896,-2.956312825227838,1.6218671272490528,1.8251252503794804,14925.870304458565,572.0937581910725,429.42634687833265,86.81029749181965,28.696969696969695,-1.681547864076187,2.1987862764748694,0.8640643557330809,16570.684954282704,1332.1997821642815,356.81163970960523,118.37437047173508,26.935353535353535,-2.6084820192178206,1.1149857675506034,-1.3696004849334573,0.28967993171598033,0.32160234466259235,1.0088061927419927,0.9468787728144308,7.38997186999768e-06,3.8234727981034666e-05,0.3624292374417754,0.0,0.8591816171796167,1.0250522947070666,0.006778340302312725,5568.563175773248,-506.92308555405873,1.4615220780846159,0.8212891681980311,3.5041531544716698,2.653492086554428,2.5221346154643913,0.10395413923219655
199104,105846.05000000002,0.606620767369721,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,64.36931079323797,31.924401477276252,-0.17084555251437028,0.8861197215220297,360950.9520627801,0.8037348006697018,273036.58325,408923.188,166450.86000000002,261525.23950000003,16941.640499999994,0.5833333333333334,197231.088,1.2114794278065315,51901.982464228335,273036.58325,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10713192531374349,inf,0.0001,199031.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,9.0,6.1,1.0,2.8460498941515415,25.298221281347036,273036.58325,0.0001,12.0,0.0,0.0,99.0,-6766177.953153187,48509220.97813487,42796.901725007636,5452.456249273222,893.0196834929517,190.32308980039838,27.55757575757576,44.11366367366307,-1.4129188270918367,-2.6735469201034827,1.3310059150610347,1.7169962135699959,15990.304558947431,638.1831664151752,413.7536313801031,86.22717618935681,26.313131313131315,-1.1527287868495064,-2.2137088696785865,1.8259492670523338,15423.474488494701,1216.0141997231115,245.39465528422085,116.11785552439436,27.92929292929293,-2.9577017188032184,1.121442496569038,-1.6052570148851626,0.3736322937976552,0.36038764178768246,0.9548420203797376,1.0134887471592993,7.58217356633395e-05,1.8763319530989975e-05,0.3492367904831158,0.0,0.8834830260626765,0.9909121645533837,0.008068206208409734,371.0740771079436,-647.7414634573205,0.15448638425364158,1.046011769640528,1.8861515211587685,2.6798414238573898,2.159506840781169,0.2601237918652899
199105,105846.05000000002,0.9515896191122071,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,45.288197621226,31.895901916592475,-0.23438416991592897,0.8124514205467286,313086.6912014874,0.7431846583556487,268453.92916666664,408923.188,166450.86000000002,261525.23950000003,11594.52999999997,0.6666666666666666,197231.088,1.57790729820286,49567.62496668566,268453.92916666664,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10713192531374349,inf,0.0001,199039.83333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,9.0,6.1,1.0,2.8460498941515415,25.298221281347036,268453.9291666667,0.0001,12.0,0.0,0.0,99.0,-0.2930001063621313,0.19471948756128882,49314.86718777428,8104.1311392297175,1157.5168172393703,282.05500973296427,2.4424242424242424,29.039524633689382,-1.444450243915071,-2.807886235265167,0.7095678829577938,1.7301206873485324,19715.78078755924,746.1800620714458,476.64493073684423,178.69727086684154,3.719191919191919,-0.45615160150592465,-2.2770082281540653,2.817540035324203,12311.515715494535,1120.6906015047246,170.67397344794304,68.24798837425537,1.1252525252525254,-1.651269289709776,2.521022235867129,1.09815110947049,0.39979385349428676,0.24965119886902384,1.5227460711331677,0.4607113316790737,0.0003874005633406341,0.0001731640222715214,0.3523216526331296,0.0,1.0434456364179507,1.0220163850542634,0.007103956577029084,2687.3099676433485,-595.0658616630258,4.087082120775062,0.9961223970165138,2.755997957657626,2.8242028784262994,2.3014049469984026,0.35393457160917313
199106,105846.05000000002,0.7102964743060198,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,83.75634517766497,31.963929177321706,-0.17612209906152704,0.8440806504828627,361733.92646066676,0.8150425693862363,263796.311,408923.188,166450.86000000002,260683.936,16941.640499999994,0.5833333333333334,197231.088,1.4103389528134493,52798.488529159964,263796.311,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10713192531374349,inf,0.0001,199048.16666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,9.0,6.1,1.0,2.8460498941515415,25.298221281347036,263796.31100000005,0.0001,12.0,0.0,0.0,99.0,-3792330.586067787,13388023.624984974,48420.05266854155,8348.29279277145,1171.7236817474127,256.00785030532825,7.557575757575758,29.039524633689382,-1.4151991892310407,-2.843157894814705,0.7082410572724851,1.703008554979604,18734.908954830567,801.708284508031,613.0012580635419,109.19618541869805,27.290909090909093,-0.014455635572185876,-2.3625901487341636,2.4220751757834367,12241.881839959673,938.0260005119387,304.39138901620305,38.4864607142024,2.8949494949494947,-1.1124235182205153,-1.7035919001014677,-2.8220197863074756,0.3869245885187278,0.2528266940096331,3.611066559743384,0.38305265971665325,1.2151358532719314e-05,7.524940883740783e-07,0.34713118072917853,0.0,1.0161534567600516,1.0272041644168721,0.007372248804149035,2974.193540568347,-580.226449466481,0.33740564702250636,1.0104243680955494,2.951903388576803,2.998581512811584,2.1710826071048004,0.16857259205118483
199107,105846.05000000002,0.7173383274740175,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,99.79838709677418,32.00257975520688,-0.21283095892249806,0.8414604201638722,356516.2470169998,0.8034902435427095,263029.1944166667,408923.188,166450.86000000002,256757.9655,16941.640499999994,0.5833333333333334,197231.088,1.4494363317502212,52849.7733086909,263029.1944166667,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10713192531374349,inf,0.0001,199056.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,9.0,6.1,1.0,2.8460498941515415,25.298221281347036,263029.1944166667,0.0001,12.0,0.0,0.0,99.0,-1168679.8890378375,9263024.938749785,45738.32554271043,3632.885836749208,363.1574930643742,95.00488342530289,3.5575757575757576,44.11366367366307,-1.6635816830946653,1.9977580344949464,1.5449159036431328,1.8487669396279058,18117.341843350034,2319.2234159342,521.4350771300137,78.1545151308931,28.204040404040406,-1.139345102629935,-2.787707830312561,1.95016823679862,10098.203402896503,490.0337606788094,176.70754338896583,17.21431327216502,28.365656565656565,-0.6666341083980198,-3.0102244124979856,-2.9088204841277507,0.39610855072584733,0.22078209648201494,7.9278818852924475,7.9733106189664955,9.586604573996738e-05,9.124013013206422e-05,0.3611255482671976,0.0,0.8845938607096591,0.8645561615570576,0.007482272922094845,-506.4680523109273,-730.2606497297513,0.10632991840884114,0.9624594509461929,3.104979119347977,2.7482509736881733,2.252347516647327,0.3751421413762442
199108,105846.05000000002,0.5164732180394349,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,16.40702684786212,32.06362354068415,-0.1859850445024886,0.8900427643807497,395870.9192388193,0.8458491528200749,266797.11741666665,408923.188,166450.86000000002,256757.9655,25980.281499999983,0.5,197231.088,1.1635044234219913,55224.03487509212,266797.11741666665,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10713192531374349,inf,0.0001,199064.83333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,9.0,6.1,1.0,2.8460498941515415,25.298221281347036,266797.1174166667,0.0001,12.0,0.0,0.0,99.0,-3.215753366505913,3.7093126879971323,41400.43214305968,2276.7812247069073,327.2284613003532,348.6085165196661,27.387878787878787,67.01264387969513,-1.788195884468593,-1.584836341843392,-2.8831102330983613,1.6149936278480352,17593.85561426595,1247.778254599626,326.6814543533992,102.28273574346154,28.115151515151517,-1.4583335743995633,-2.208216945183786,2.022300539484353,17879.481955978885,1392.9269575733185,275.2568090037117,135.9366732097758,25.521212121212123,-2.1862787206698493,-2.8778366021009387,1.9070699873461814,0.42496792191613303,0.4318670368994247,1.0265545474662536,0.9318433281699492,1.5733647160232067e-05,6.166624370962381e-05,0.3545919491433611,0.0,0.9233332714963138,1.064708590943185,0.015440877245038153,-3152.1042582116206,-545.586655871244,1.0112140340133056,1.0562612768364241,2.2850446404901352,1.531823933470468,2.192591896460842,0.476684672202658
199109,105846.05000000002,0.5378841661166351,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,19.208381839348082,32.118883042838384,0.09842406847939124,0.8922401167452247,503584.01823160256,0.8810622638594958,277109.8615,408923.188,166450.86000000002,256757.9655,41377.69549999999,0.4166666666666667,197231.088,0.8290126455520362,65446.47156346356,277109.8615,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10713192531374349,inf,0.0001,199073.16666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,9.0,6.1,1.0,2.8460498941515415,25.298221281347036,277109.86150000006,0.0001,12.0,0.0,0.0,99.0,-1570154.9281483127,1337909.270003098,69895.90595713058,6023.331515934634,2178.949303616789,613.8650548454369,26.951515151515153,29.039524633689382,2.2810355199415553,-0.8556614271455947,-2.9645410277544992,1.6114356033819341,37826.80157245846,3314.163425887164,327.1350149790608,192.67089526314427,27.290909090909093,-1.3462769647070527,0.27553543766377747,-2.776857433989863,141210.11788643384,20072.114572957576,5116.80527222501,2542.672124928716,1.5050505050505052,-2.6723881643753677,0.501991471731704,-2.209785675614254,0.5411876569088161,2.0202916888013807,1.012592759163481,0.05584289033805562,1.5929952496662736e-05,3.147250390611589e-05,0.38765990211320317,0.0,1.0716132088910018,1.2523401801708873,0.027419191418930903,8144.939057280659,647.9581933894381,2.0401872069735414,1.0531888553522333,1.4416664166326039,1.6021224284953233,1.6496965809977555,0.25372957280264535
199110,105846.05000000002,0.73157597516526,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,16.13428943937419,32.26093250349948,-0.05618284024696268,0.8607756456426765,475496.1271350542,0.8461052136874951,274420.6506666667,408923.188,166450.86000000002,256757.9655,25980.281499999983,0.5,197231.088,0.9641831672050241,65036.83856161876,274420.6506666667,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10713192531374349,inf,0.0001,199081.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,9.0,6.1,1.0,2.8460498941515415,25.298221281347036,274420.65066666674,0.0001,12.0,0.0,0.0,99.0,-4.844870187579366,3.6429349003769547,48664.09675703511,5409.596357416643,167.3415871945037,265.94733283222473,27.25858585858586,67.01264387969513,-1.6431364568498732,2.647744273346241,-1.1963316696795308,1.5058745662030657,37673.64896290735,1449.6629595564207,612.4102555359827,288.4675596973961,1.884848484848485,0.10571733631675866,0.13297229328256294,-0.5867856731358837,34319.976704453096,1282.8771269921112,366.5029504500818,123.59271446386808,25.496969696969696,2.628977123489218,-2.97852662504978,-2.1404066026237656,0.7741569549929244,0.7052422420537712,0.06914696509301119,0.9353738975765211,0.0005264260835247114,2.2228414309211075e-06,0.363624782754646,0.0,1.1871767910534277,1.2297262083995524,0.025303124527252932,-1502.4006987282773,-209.1049850142786,1.752680082058356,0.9331957913072195,2.551632629538677,2.7842967367385945,1.9256336635215205,0.5999779349412627
