timestamp,TMP__abs_diff_mean__w=365D_6h,TMP__diff_std__w=365D_6h,TMP__entropy__w=365D_6h,TMP__kurtosis__w=365D_6h,TMP__max__w=365D_6h,TMP__mean__w=365D_6h,TMP__mediam__w=365D_6h,TMP__median_abs_deviation__w=365D_6h,TMP__min__w=365D_6h,TMP__skew__w=365D_6h,TMP__slope__w=365D_6h,TMP__std__w=365D_6h,TMP__sum__w=365D_6h,TMP__var__w=365D_6h
1991-01-01,421.52683333333334,559.1033021566766,2.3324964533434023,1.2773390500519524,1442.521,507.4977692307693,446.7,172.827,51.478,1.219759803528295,-0.920626011872639,355.4433397283657,6597.4710000000005,126339.9677572544
1991-02-01,454.2018181818182,583.9514106010521,2.2304147042517406,1.210671154934575,1442.521,495.74341666666663,435.5,156.2875,51.478,1.286630271825661,-0.9122206913485936,367.52164010990754,5948.920999999999,135072.15594907638
1991-03-01,405.76927272727266,566.0396461579595,2.159841710190817,1.198037579602146,1442.521,454.3175833333333,409.1205,164.916,40.075,1.3480549547567398,-0.44650622733894907,383.3344777098407,5451.811,146945.32180107638
1991-04-01,392.7958181818181,563.0429605048499,2.1262194405192836,1.0616938140572065,1442.521,441.61716666666666,409.1205,226.059,40.075,1.3193775445087619,-0.7280770091784194,391.53936073759627,5299.406,153303.07100680555
1991-05-01,391.2941818181817,561.8133671445211,2.040546108588052,0.9741652252173858,1442.521,408.22666666666663,304.2385,222.04500000000002,40.075,1.3493237140598142,-0.9145788160513262,406.4822440239207,4898.719999999999,165227.81470672225
1991-06-01,384.8905454545453,561.874110455814,1.9638058671838712,1.2441831054675605,1442.521,370.8328333333334,183.0615,140.017,40.075,1.5147073046413897,-0.7880131982088145,413.34416541683385,4449.994,170853.3990841389
1991-07-01,383.10581818181805,561.9025715688789,1.882991207912579,1.393152241414776,1442.521,342.0760833333333,136.5275,87.7815,40.075,1.615518458799426,-0.7989064352276102,420.5648256455158,4104.913,176874.77257024308
1991-08-01,333.25936363636356,530.3523078891416,1.8077726460995753,1.5818957677372056,1442.521,317.34766666666667,109.334,60.588,40.075,1.7186521575203635,-0.8987745682558296,425.48341745602204,3808.1719999999996,181036.13853005553
1991-09-01,269.89072727272725,486.6880957082088,1.7195141081010674,5.095511903318235,1442.521,241.37474999999995,93.57300000000001,46.287000000000006,40.075,2.5329549456756957,-0.7736603646940374,383.2011424228632,2896.497,146843.11555418748
1991-10-01,163.60490909090908,292.557343085883,1.6745400304565676,5.183921508735308,1442.521,232.44666666666663,93.57300000000001,43.55500000000001,40.075,2.564372619274546,-0.925547704331514,384.9664532649421,2789.3599999999997,148199.17013938888
1991-11-01,153.71416666666664,280.8983452677123,1.7432324000271666,5.9819234903565075,1442.521,219.37253846153845,89.946,38.467999999999996,40.075,2.708161095865251,-0.9566848593538674,372.6263918655119,2851.843,138850.42791471005
1991-12-01,51.18545454545454,60.341644668004115,2.381071505962146,-0.7273655370012198,171.996,88.95191666666666,84.5825,34.564499999999995,40.075,0.6273293752539031,2.341155445044485,41.180493866348776,1067.423,1695.833075076389
1992-01-01,56.79408333333333,67.95339828693673,2.4592020296327926,-0.5774811484766924,171.996,86.22538461538463,79.219,28.180000000000007,40.075,0.7513513125772707,0.03941489568359292,40.67667760908712,1120.93,1654.5921013136094
1992-02-01,60.920545454545454,70.88138942365688,2.3822710751580165,-0.7159661314718613,171.996,89.121,84.5825,33.55,40.075,0.6316510574074636,0.33517155333749205,41.03017336668223,1069.452,1683.4751264999998
1992-03-01,51.41454545454545,62.22908896306899,2.411316501364197,0.7675970931983978,171.996,86.01925,80.445,22.449999999999996,46.014,1.0852015232563479,-0.400912174399842,34.28021503025956,1032.231,1175.1331425208334
1992-04-01,45.81572727272728,58.12338908970061,2.415824569624345,1.9557848963394582,171.996,83.11666666666667,80.445,17.358500000000003,46.014,1.4237614058629047,0.8828400052158037,32.588681021517615,997.3999999999999,1062.0221307222223
1992-05-01,42.51918181818183,56.752639447557534,2.428057447745085,2.5161283679714845,171.996,85.86275,80.445,13.128000000000007,48.558,1.5844868775339713,-0.12206212616458764,30.678963672536813,1030.353,941.1988120208334
1992-06-01,41.86481818181819,56.67813964209884,2.4267908263977462,2.7004082979099104,171.996,84.65375,79.09299999999999,12.077000000000002,48.558,1.6834106301092542,-0.04772844898319838,30.779928598371267,1015.845,947.4040045208334
1992-07-01,49.84872727272728,64.36183240345615,2.399670035283422,0.26027048344277626,181.242,93.15566666666666,80.319,17.358500000000003,48.558,1.215784902093236,0.8646296296296295,40.62143373133067,1117.868,1650.100878388889
1992-08-01,49.9694,64.87098564412291,2.3046340518597788,0.03483684292286471,181.242,92.788,78.967,16.484,48.558,1.191531306173255,2.7324848634622514,42.408582902735404,1020.6679999999999,1798.4879038181818
1992-09-01,53.654272727272726,68.67048881999355,2.3992407781432368,0.33047610735926813,181.242,92.61725,80.319,14.128000000000004,48.558,1.2567549633991635,0.8686725153424771,40.607076021560985,1111.407,1648.9346230208332
1992-10-01,52.064499999999995,68.79962152141536,2.3195554672666856,-0.24254401656264069,181.242,98.21763636363636,81.671,9.067999999999998,53.507,1.090804245850527,0.9996479042299506,40.81834368888738,1080.394,1666.137181504132
1992-11-01,48.50390909090909,65.62573252483729,2.410148978877598,-0.6546737730736307,181.242,101.51966666666668,84.154,16.5275,53.507,0.8501029869603126,1.2060720515980348,40.586079654509895,1218.236,1647.2298617222223
