timestamp,TMP__abs_diff_mean__w=365D_6h,TMP__diff_std__w=365D_6h,TMP__entropy__w=365D_6h,TMP__kurtosis__w=365D_6h,TMP__max__w=365D_6h,TMP__mean__w=365D_6h,TMP__mediam__w=365D_6h,TMP__median_abs_deviation__w=365D_6h,TMP__min__w=365D_6h,TMP__skew__w=365D_6h,TMP__slope__w=365D_6h,TMP__std__w=365D_6h,TMP__sum__w=365D_6h,TMP__var__w=365D_6h
1991-01-01,103.80291666666663,123.40187044241873,2.497146026548232,0.9231558321389253,558.055,282.6257692307692,239.923,46.36500000000001,139.609,1.3023733423093586,-0.6537796453754557,109.61262859245161,3674.1349999999998,12014.928346946741
1991-02-01,88.53345454545455,104.09087866533895,2.442101451349961,1.3382331271807564,462.835,259.67333333333335,236.1045,37.89999999999999,139.609,1.1431838864701125,-0.32512015872128763,78.53398180865543,3116.0800000000004,6167.586298722221
1991-03-01,86.41981818181817,102.81657990111313,2.433363998466789,1.200936094537278,462.835,248.6189166666667,231.3835,37.89999999999999,139.609,1.2021960000155547,-0.12552629086557096,83.0579931387886,2983.427,6898.630224243055
1991-04-01,79.75527272727273,98.86746447501831,2.432905570533339,1.2078219873348743,462.835,247.803,228.4135,37.89999999999999,139.609,1.2208233485398987,0.5937009791632344,83.26227082038217,2973.636,6932.605742166664
1991-05-01,75.93245454545453,96.51614333372696,2.444733659517809,1.6456140873458054,462.835,258.434,235.202,32.941,156.634,1.381696355532355,0.1804096383413004,76.65105795203787,3101.208,5875.384685166668
1991-06-01,76.07963636363635,96.31980352343636,2.4427238391620163,1.5240344877139629,462.835,256.19716666666665,235.202,34.753,156.634,1.3704080203124684,-0.3177111120230914,77.93570015172051,3074.366,6073.973358138889
1991-07-01,78.97218181818181,98.82580173105161,2.4426988689670046,1.5118582150572646,462.835,256.26725,235.202,34.753,156.634,1.3665725625014995,0.27231745783817324,77.96859866438217,3075.207,6079.102377687498
1991-08-01,91.77254545454547,110.65861695307304,2.427009025482333,-0.21230159098404222,472.578,276.44199999999995,253.552,52.236000000000004,156.634,0.9786432012266457,0.7567302330768373,97.54930033834174,3317.3039999999996,9515.865996499999
1991-09-01,112.21372727272727,135.5340193933209,2.424270578333536,-0.1790929621726347,472.578,272.24433333333326,231.209,36.98549999999999,156.634,1.051248042927845,-0.08871596303814139,98.85385462247903,3266.932,9772.08457372222
1991-10-01,108.93972727272727,130.4007784367451,2.4207314396728723,-0.9981159637248704,472.578,286.04541666666665,244.838,50.0175,156.634,0.6598146221487295,-0.12380005833612406,104.76218142572436,3432.5449999999996,10975.114657076387
